TransactionID,CustomerID,CustomerSegment,ProductCategory,OrderMonth,PaymentTerms,IsStandardOrder,IsUrgent,TransactionAmount,COGS_EUR,WarehouseCost_EUR,ShippingCost_EUR,ReturnsCost_EUR,InterestCost_EUR,OverheadCost_EUR,TotalCost_EUR,Profit_EUR,ProfitMargin_Pct,CostToRevenue_Pct,ProfitabilityCategory,ShouldRaisePrice,ShouldReduceCost,ShouldReviewCustomer
TXN-2023-000138,CUST-008,Mid-Market,Frozen,8,Net-60,True,False,1767.06,1060.24,226.72,0.0,0.0,14.52,89.59,1391.07,375.99,21.28,78.72,Highly Profitable,False,False,False
TXN-2023-000139,CUST-008,Mid-Market,Grocery,9,Net-60,True,False,1168.36,701.02,105.64,0.0,0.0,9.6,84.59,900.85,267.51,22.9,77.1,Highly Profitable,False,False,False
TXN-2023-000140,CUST-008,Mid-Market,Delicatessen,10,Net-90,True,False,1587.02,952.21,452.53,0.0,457.29,19.57,97.59,1979.19,-392.17,-24.71,124.71,Loss,True,True,True
TXN-2023-000141,CUST-008,Mid-Market,Fresh,11,Net-30,True,False,1477.32,886.39,371.69,0.0,0.0,6.07,99.59,1363.74,113.58,7.69,92.31,Highly Profitable,False,False,False
TXN-2023-000142,CUST-008,Mid-Market,DetergentsPaper,11,Net-90,True,False,1504.21,902.53,116.5,0.0,0.0,18.55,84.59,1122.17,382.04,25.4,74.6,Highly Profitable,False,False,False
TXN-2023-000143,CUST-008,Mid-Market,Fresh,12,Net-60,True,False,3843.97,2306.38,1158.98,0.0,1164.26,31.59,99.59,4760.8,-916.83,-23.85,123.85,Loss,True,True,True
TXN-2023-000144,CUST-009,SMB,Fresh,1,Net-90,False,False,103.35,62.01,141.0,47.93,0.0,1.27,79.23,331.44,-228.09,-220.7,320.7,Loss,True,True,True
TXN-2023-000145,CUST-009,SMB,DetergentsPaper,1,Net-30,False,False,625.99,375.59,77.64,39.04,0.0,2.57,64.23,559.07,66.92,10.69,89.31,Highly Profitable,False,False,False
TXN-2023-000146,CUST-009,SMB,DetergentsPaper,1,Net-60,False,False,444.53,266.72,103.81,32.95,0.0,3.65,64.23,471.36,-26.83,-6.04,106.04,Loss,True,True,True
TXN-2023-000147,CUST-009,SMB,Grocery,2,Net-60,True,False,497.13,298.28,109.56,0.0,0.0,4.09,64.23,476.16,20.97,4.22,95.78,Profitable,False,True,True
TXN-2023-000148,CUST-009,SMB,DetergentsPaper,2,Net-30,True,False,309.96,185.98,75.96,0.0,0.0,1.27,64.23,327.44,-17.48,-5.64,105.64,Breakeven,True,True,True
TXN-2023-000149,CUST-009,SMB,Fresh,2,Net-30,True,False,377.55,226.53,119.35,0.0,0.0,1.55,79.23,426.66,-49.11,-13.01,113.01,Loss,True,True,True
TXN-2023-000150,CUST-009,SMB,Delicatessen,3,Net-30,True,False,384.93,230.96,134.09,0.0,0.0,1.58,77.23,443.86,-58.93,-15.31,115.31,Loss,True,True,True
TXN-2023-000151,CUST-009,SMB,Milk,3,Net-60,True,False,407.61,244.57,104.75,0.0,0.0,3.35,74.23,426.9,-19.29,-4.73,104.73,Breakeven,True,True,True
TXN-2023-000152,CUST-009,SMB,Fresh,3,Net-30,True,False,584.55,350.73,217.94,0.0,0.0,2.4,79.23,650.3,-65.75,-11.25,111.25,Loss,True,True,True
TXN-2023-000153,CUST-009,SMB,Milk,3,Net-30,False,False,421.68,253.01,225.58,45.53,0.0,1.73,74.23,600.08,-178.4,-42.31,142.31,Loss,True,True,True
TXN-2023-000154,CUST-009,SMB,Frozen,4,Net-60,False,False,421.98,253.19,103.55,38.7,0.0,3.47,69.23,468.14,-46.16,-10.94,110.94,Loss,True,True,True
TXN-2023-000155,CUST-009,SMB,Milk,4,Net-60,True,False,1243.42,746.05,295.05,0.0,0.0,10.22,74.23,1125.55,117.87,9.48,90.52,Highly Profitable,False,False,False
TXN-2023-000156,CUST-009,SMB,Fresh,4,Net-30,False,False,492.81,295.69,293.27,77.68,0.0,2.03,79.23,747.9,-255.09,-51.76,151.76,Loss,True,True,True
TXN-2023-000157,CUST-009,SMB,Grocery,5,Net-30,True,False,205.92,123.55,44.91,0.0,0.0,0.85,64.23,233.54,-27.62,-13.41,113.41,Loss,True,True,True
TXN-2023-000158,CUST-009,SMB,Grocery,5,Net-30,True,False,534.11,320.47,82.63,0.0,0.0,2.19,64.23,469.52,64.59,12.09,87.91,Highly Profitable,False,False,False
TXN-2023-000159,CUST-009,SMB,Fresh,5,Net-30,True,False,246.87,148.12,143.44,0.0,0.0,1.01,79.23,371.8,-124.93,-50.61,150.61,Loss,True,True,True
TXN-2023-000160,CUST-009,SMB,DetergentsPaper,6,Net-90,True,True,787.65,472.59,111.04,0.0,0.0,9.71,64.23,657.57,130.08,16.51,83.49,Highly Profitable,False,False,False
TXN-2023-000161,CUST-009,SMB,Grocery,6,Net-30,True,False,855.92,513.55,112.99,0.0,0.0,3.52,64.23,694.29,161.63,18.88,81.12,Highly Profitable,False,False,False
TXN-2023-000162,CUST-009,SMB,Grocery,6,Net-30,False,False,160.43,96.26,86.12,41.33,0.0,0.66,64.23,288.6,-128.17,-79.89,179.89,Loss,True,True,True
TXN-2023-000163,CUST-009,SMB,Grocery,6,Net-90,True,False,453.86,272.32,62.69,0.0,0.0,5.6,64.23,404.84,49.02,10.8,89.2,Profitable,False,False,False
TXN-2023-000164,CUST-009,SMB,Fresh,7,Net-30,True,False,832.46,499.48,231.21,0.0,0.0,3.42,79.23,813.34,19.12,2.3,97.7,Profitable,False,True,True
TXN-2023-000165,CUST-009,SMB,DetergentsPaper,7,Net-30,True,False,696.46,417.88,79.7,0.0,0.0,2.86,64.23,564.67,131.79,18.92,81.08,Highly Profitable,False,False,False
TXN-2023-000166,CUST-009,SMB,Fresh,7,Net-30,True,False,197.81,118.69,78.37,0.0,0.0,0.81,79.23,277.1,-79.29,-40.08,140.08,Loss,True,True,True
TXN-2023-000167,CUST-009,SMB,Grocery,8,Net-30,True,False,211.74,127.04,52.27,0.0,0.0,0.87,64.23,244.41,-32.67,-15.43,115.43,Loss,True,True,True
TXN-2023-000168,CUST-009,SMB,Grocery,8,Net-90,True,False,557.15,334.29,99.12,0.0,0.0,6.87,64.23,504.51,52.64,9.45,90.55,Highly Profitable,False,False,False
TXN-2023-000169,CUST-009,SMB,Milk,9,Net-30,False,True,472.56,283.54,240.17,66.85,0.0,1.94,74.23,666.73,-194.17,-41.09,141.09,Loss,True,True,True
TXN-2023-000170,CUST-009,SMB,Delicatessen,9,Net-30,False,False,411.64,246.98,214.89,45.36,0.0,1.69,77.23,586.15,-174.51,-42.39,142.39,Loss,True,True,True
TXN-2023-000171,CUST-009,SMB,Fresh,9,Net-90,True,False,572.8,343.68,173.35,0.0,0.0,7.06,79.23,603.32,-30.52,-5.33,105.33,Loss,True,True,True
TXN-2023-000172,CUST-009,SMB,DetergentsPaper,9,Net-90,False,False,381.51,228.91,90.17,31.43,0.0,4.7,64.23,419.44,-37.93,-9.94,109.94,Loss,True,True,True
TXN-2023-000173,CUST-009,SMB,Grocery,10,Net-30,False,False,321.0,192.6,93.85,62.65,0.0,1.32,64.23,414.65,-93.65,-29.17,129.17,Loss,True,True,True
TXN-2023-000174,CUST-009,SMB,Grocery,10,Net-90,False,True,841.14,504.68,190.97,157.29,0.0,10.37,64.23,927.54,-86.4,-10.27,110.27,Loss,True,True,True
TXN-2023-000175,CUST-009,SMB,Grocery,10,Net-30,True,False,1312.3,787.38,137.95,0.0,0.0,5.39,64.23,994.95,317.35,24.18,75.82,Highly Profitable,False,False,False
TXN-2023-000176,CUST-009,SMB,Fresh,10,Net-30,True,False,346.77,208.06,137.97,0.0,0.0,1.43,79.23,426.69,-79.92,-23.05,123.05,Loss,True,True,True
TXN-2023-000177,CUST-009,SMB,Fresh,11,Net-30,True,False,277.85,166.71,138.43,0.0,0.0,1.14,79.23,385.51,-107.66,-38.75,138.75,Loss,True,True,True
TXN-2023-000178,CUST-009,SMB,Grocery,11,Net-60,False,False,376.04,225.62,113.26,73.32,0.0,3.09,64.23,479.52,-103.48,-27.52,127.52,Loss,True,True,True
TXN-2023-000179,CUST-009,SMB,Fresh,11,Net-60,False,False,479.9,287.94,311.32,77.68,0.0,3.94,79.23,760.11,-280.21,-58.39,158.39,Loss,True,True,True
TXN-2023-000180,CUST-009,SMB,Fresh,11,Net-30,False,False,146.57,87.94,187.24,49.92,0.0,0.6,79.23,404.93,-258.36,-176.27,276.27,Loss,True,True,True
TXN-2023-000181,CUST-009,SMB,Fresh,12,Net-90,True,False,336.97,202.18,163.96,0.0,0.0,4.15,79.23,449.52,-112.55,-33.4,133.4,Loss,True,True,True
TXN-2023-000182,CUST-009,SMB,Milk,12,Net-60,False,False,361.11,216.67,134.33,44.21,0.0,2.97,74.23,472.41,-111.3,-30.82,130.82,Loss,True,True,True
TXN-2023-000183,CUST-010,Mid-Market,DetergentsPaper,1,Net-90,True,False,4843.15,2905.89,252.34,0.0,0.0,59.71,84.59,3302.53,1540.62,31.81,68.19,Highly Profitable,False,False,False
TXN-2023-000184,CUST-010,Mid-Market,Grocery,2,Net-60,True,False,3541.49,2124.89,274.94,0.0,0.0,29.11,84.59,2513.53,1027.96,29.03,70.97,Highly Profitable,False,False,False
TXN-2023-000185,CUST-010,Mid-Market,Milk,3,Net-60,True,False,2534.66,1520.8,440.79,0.0,0.0,20.83,94.59,2077.01,457.65,18.06,81.94,Highly Profitable,False,False,False
TXN-2023-000186,CUST-010,Mid-Market,Milk,4,Net-60,True,False,822.83,493.7,197.79,0.0,0.0,6.76,94.59,792.84,29.99,3.64,96.36,Profitable,False,True,True
TXN-2023-000187,CUST-010,Mid-Market,Fresh,5,Net-60,True,False,1996.26,1197.76,496.08,0.0,0.0,16.41,99.59,1809.84,186.42,9.34,90.66,Highly Profitable,False,False,False
TXN-2023-000188,CUST-010,Mid-Market,Fresh,6,Net-90,True,False,2187.58,1312.55,711.37,0.0,0.0,26.97,99.59,2150.48,37.1,1.7,98.3,Profitable,False,True,True
TXN-2023-000189,CUST-010,Mid-Market,DetergentsPaper,7,Net-90,True,False,3132.79,1879.67,162.78,0.0,0.0,38.62,84.59,2165.66,967.13,30.87,69.13,Highly Profitable,False,False,False
TXN-2023-000190,CUST-010,Mid-Market,Grocery,8,Net-30,True,False,1400.02,840.01,190.52,0.0,0.0,5.75,84.59,1120.87,279.15,19.94,80.06,Highly Profitable,False,False,False
TXN-2023-000191,CUST-010,Mid-Market,Grocery,8,Net-30,True,False,1784.5,1070.7,150.03,0.0,0.0,7.33,84.59,1312.65,471.85,26.44,73.56,Highly Profitable,False,False,False
TXN-2023-000192,CUST-010,Mid-Market,Grocery,9,Net-60,True,False,1828.28,1096.97,175.2,0.0,0.0,15.03,84.59,1371.79,456.49,24.97,75.03,Highly Profitable,False,False,False
TXN-2023-000193,CUST-010,Mid-Market,Milk,10,Net-60,True,False,5347.96,3208.78,814.28,0.0,0.0,43.96,94.59,4161.61,1186.35,22.18,77.82,Highly Profitable,False,False,False
TXN-2023-000194,CUST-010,Mid-Market,Frozen,10,Net-90,True,False,4560.53,2736.32,491.81,0.0,0.0,56.23,89.59,3373.95,1186.58,26.02,73.98,Highly Profitable,False,False,False
TXN-2023-000195,CUST-010,Mid-Market,Grocery,11,Net-30,True,False,5651.14,3390.68,455.13,0.0,0.0,23.22,84.59,3953.62,1697.52,30.04,69.96,Highly Profitable,False,False,False
TXN-2023-000196,CUST-010,Mid-Market,Grocery,11,Net-60,True,False,2731.44,1638.86,217.7,0.0,0.0,22.45,84.59,1963.6,767.84,28.11,71.89,Highly Profitable,False,False,False
TXN-2023-000197,CUST-010,Mid-Market,Delicatessen,12,Net-30,True,True,4299.36,2579.62,1518.95,0.0,0.0,17.67,97.59,4213.83,85.53,1.99,98.01,Highly Profitable,False,True,True
TXN-2023-000198,CUST-011,Mid-Market,Grocery,1,Net-60,True,False,2631.1,1578.66,292.72,0.0,0.0,21.63,84.59,1977.6,653.5,24.84,75.16,Highly Profitable,False,False,False
TXN-2023-000199,CUST-011,Mid-Market,Milk,2,Net-60,True,False,913.72,548.23,211.25,0.0,261.58,7.51,94.59,1123.16,-209.44,-22.92,122.92,Loss,True,True,True
TXN-2023-000200,CUST-011,Mid-Market,Frozen,2,Net-90,True,False,1735.9,1041.54,286.51,0.0,0.0,21.4,89.59,1439.04,296.86,17.1,82.9,Highly Profitable,False,False,False
TXN-2023-000201,CUST-011,Mid-Market,Grocery,3,Net-60,True,False,762.15,457.29,105.98,0.0,0.0,6.26,84.59,654.12,108.03,14.17,85.83,Highly Profitable,False,False,False
TXN-2023-000202,CUST-011,Mid-Market,Grocery,3,Net-60,True,False,1431.66,859.0,146.75,0.0,0.0,11.77,84.59,1102.11,329.55,23.02,76.98,Highly Profitable,False,False,False
TXN-2023-000203,CUST-011,Mid-Market,Milk,4,Net-90,True,False,3273.48,1964.09,509.06,0.0,0.0,40.36,94.59,2608.1,665.38,20.33,79.67,Highly Profitable,False,False,False
TXN-2023-000204,CUST-011,Mid-Market,DetergentsPaper,5,Net-60,True,False,1554.02,932.41,98.81,0.0,0.0,12.77,84.59,1128.58,425.44,27.38,72.62,Highly Profitable,False,False,False
TXN-2023-000205,CUST-011,Mid-Market,Milk,6,Net-30,True,False,2751.6,1650.96,555.96,0.0,0.0,11.31,94.59,2312.82,438.78,15.95,84.05,Highly Profitable,False,False,False
TXN-2023-000206,CUST-011,Mid-Market,DetergentsPaper,7,Net-60,True,False,991.76,595.06,86.46,0.0,0.0,8.15,84.59,774.26,217.5,21.93,78.07,Highly Profitable,False,False,False
TXN-2023-000207,CUST-011,Mid-Market,Frozen,8,Net-90,True,False,1670.95,1002.57,185.72,0.0,0.0,20.6,89.59,1298.48,372.47,22.29,77.71,Highly Profitable,False,False,False
TXN-2023-000208,CUST-011,Mid-Market,Grocery,9,Net-60,True,False,1670.45,1002.27,141.34,0.0,502.29,13.73,84.59,1744.22,-73.77,-4.42,104.42,Loss,True,True,True
TXN-2023-000209,CUST-011,Mid-Market,Grocery,10,Net-90,True,False,3038.19,1822.91,253.72,0.0,0.0,37.46,84.59,2198.68,839.51,27.63,72.37,Highly Profitable,False,False,False
TXN-2023-000210,CUST-011,Mid-Market,Grocery,10,Net-60,True,False,3665.53,2199.32,291.08,0.0,0.0,30.13,84.59,2605.12,1060.41,28.93,71.07,Highly Profitable,False,False,False
TXN-2023-000211,CUST-011,Mid-Market,Grocery,11,Net-60,True,False,2832.97,1699.78,224.86,0.0,0.0,23.28,84.59,2032.51,800.46,28.26,71.74,Highly Profitable,False,False,False
TXN-2023-000212,CUST-011,Mid-Market,Frozen,12,Net-60,True,False,3231.26,1938.76,362.36,0.0,0.0,26.56,89.59,2417.27,813.99,25.19,74.81,Highly Profitable,False,False,False
TXN-2023-000213,CUST-011,Mid-Market,Milk,12,Net-60,True,False,1709.27,1025.56,288.75,0.0,0.0,14.05,94.59,1422.95,286.32,16.75,83.25,Highly Profitable,False,False,False
TXN-2023-000214,CUST-012,Mid-Market,Fresh,1,Net-90,True,False,1646.45,987.87,447.3,0.0,0.0,20.3,99.59,1555.06,91.39,5.55,94.45,Highly Profitable,False,False,False
TXN-2023-000215,CUST-012,Mid-Market,Fresh,2,Net-30,True,False,1736.94,1042.16,427.11,0.0,528.75,7.14,99.59,2104.75,-367.81,-21.18,121.18,Loss,True,True,True
TXN-2023-000216,CUST-012,Mid-Market,Grocery,3,Net-60,True,False,1384.4,830.64,136.0,0.0,0.0,11.38,84.59,1062.61,321.79,23.24,76.76,Highly Profitable,False,False,False
TXN-2023-000217,CUST-012,Mid-Market,Fresh,4,Net-60,True,False,602.55,361.53,168.19,0.0,0.0,4.95,99.59,634.26,-31.71,-5.26,105.26,Loss,True,True,True
TXN-2023-000218,CUST-012,Mid-Market,Fresh,5,Net-60,True,False,1483.26,889.96,358.82,0.0,0.0,12.19,99.59,1360.56,122.7,8.27,91.73,Highly Profitable,False,False,False
TXN-2023-000219,CUST-012,Mid-Market,Fresh,5,Net-60,True,False,2026.43,1215.86,531.73,0.0,0.0,16.66,99.59,1863.84,162.59,8.02,91.98,Highly Profitable,False,False,False
TXN-2023-000220,CUST-012,Mid-Market,Fresh,6,Net-90,True,False,456.53,273.92,136.11,0.0,0.0,5.63,99.59,515.25,-58.72,-12.86,112.86,Loss,True,True,True
TXN-2023-000221,CUST-012,Mid-Market,Fresh,7,Net-90,True,False,1489.54,893.72,400.32,0.0,0.0,18.36,99.59,1411.99,77.55,5.21,94.79,Highly Profitable,False,False,False
TXN-2023-000222,CUST-012,Mid-Market,Grocery,8,Net-60,True,False,2354.52,1412.71,205.42,0.0,0.0,19.35,84.59,1722.07,632.45,26.86,73.14,Highly Profitable,False,False,False
TXN-2023-000223,CUST-012,Mid-Market,Fresh,9,Net-30,True,False,2153.45,1292.07,545.52,0.0,0.0,8.85,99.59,1946.03,207.42,9.63,90.37,Highly Profitable,False,False,False
TXN-2023-000224,CUST-012,Mid-Market,Fresh,9,Net-60,True,False,1257.19,754.31,337.02,0.0,0.0,10.33,99.59,1201.25,55.94,4.45,95.55,Highly Profitable,False,True,True
TXN-2023-000225,CUST-012,Mid-Market,Milk,10,Net-90,True,False,1200.11,720.07,205.57,0.0,0.0,14.8,94.59,1035.03,165.08,13.76,86.24,Highly Profitable,False,False,False
TXN-2023-000226,CUST-012,Mid-Market,Grocery,11,Net-90,True,False,1656.65,993.99,148.3,0.0,0.0,20.42,84.59,1247.3,409.35,24.71,75.29,Highly Profitable,False,False,False
TXN-2023-000227,CUST-012,Mid-Market,Fresh,11,Net-90,True,False,740.9,444.54,224.1,0.0,0.0,9.13,99.59,777.36,-36.46,-4.92,104.92,Loss,True,True,True
TXN-2023-000228,CUST-012,Mid-Market,Fresh,12,Net-30,True,False,1070.08,642.05,322.32,0.0,0.0,4.4,99.59,1068.36,1.72,0.16,99.84,Profitable,False,True,True
TXN-2023-000229,CUST-013,Enterprise,Grocery,1,Net-30,True,False,6786.7,4072.02,528.31,0.0,0.0,27.89,109.03,4737.25,2049.45,30.2,69.8,Highly Profitable,False,False,False
TXN-2023-000230,CUST-013,Enterprise,Fresh,1,Net-60,True,True,1747.59,1048.55,648.27,0.0,0.0,14.36,124.03,1835.21,-87.62,-5.01,105.01,Loss,True,True,True
TXN-2023-000231,CUST-013,Enterprise,Milk,2,Net-30,True,False,2597.33,1558.4,401.72,0.0,750.78,10.67,119.03,2840.6,-243.27,-9.37,109.37,Loss,True,True,True
TXN-2023-000232,CUST-013,Enterprise,Grocery,3,Net-30,True,False,3860.25,2316.15,297.99,0.0,0.0,15.86,109.03,2739.03,1121.22,29.05,70.95,Highly Profitable,False,False,False
TXN-2023-000233,CUST-013,Enterprise,Fresh,4,Net-30,True,False,1937.35,1162.41,470.58,0.0,0.0,7.96,124.03,1764.98,172.37,8.9,91.1,Highly Profitable,False,False,False
TXN-2023-000234,CUST-013,Enterprise,Milk,4,Net-60,True,False,5731.69,3439.01,869.64,0.0,0.0,47.11,119.03,4474.79,1256.9,21.93,78.07,Highly Profitable,False,False,False
TXN-2023-000235,CUST-013,Enterprise,Milk,5,Net-60,True,False,2195.39,1317.23,368.54,0.0,0.0,18.04,119.03,1822.84,372.55,16.97,83.03,Highly Profitable,False,False,False
TXN-2023-000236,CUST-013,Enterprise,Fresh,6,Net-30,True,False,5476.64,3285.98,1226.32,0.0,1657.19,22.51,124.03,6316.03,-839.39,-15.33,115.33,Loss,True,True,True
TXN-2023-000237,CUST-013,Enterprise,Milk,7,Net-90,True,False,1793.57,1076.14,311.83,0.0,0.0,22.11,119.03,1529.11,264.46,14.74,85.26,Highly Profitable,False,False,False
TXN-2023-000238,CUST-013,Enterprise,Fresh,7,Net-90,True,False,1952.64,1171.58,488.42,0.0,0.0,24.07,124.03,1808.1,144.54,7.4,92.6,Highly Profitable,False,False,False
TXN-2023-000239,CUST-013,Enterprise,Grocery,8,Net-30,True,False,3332.61,1999.57,260.51,0.0,0.0,13.7,109.03,2382.81,949.8,28.5,71.5,Highly Profitable,False,False,False
TXN-2023-000240,CUST-013,Enterprise,Milk,8,Net-30,True,False,9001.76,5401.06,1356.05,0.0,0.0,36.99,119.03,6913.13,2088.63,23.2,76.8,Highly Profitable,False,False,False
TXN-2023-000241,CUST-013,Enterprise,Fresh,9,Net-60,False,False,5018.68,3011.21,1956.82,436.68,1543.66,41.25,124.03,7113.65,-2094.97,-41.74,141.74,Loss,True,True,True
TXN-2023-000242,CUST-013,Enterprise,Grocery,10,Net-60,True,False,3943.25,2365.95,325.23,0.0,0.0,32.41,109.03,2832.62,1110.63,28.17,71.83,Highly Profitable,False,False,False
TXN-2023-000243,CUST-013,Enterprise,Grocery,11,Net-60,False,False,2313.26,1387.96,359.11,347.0,0.0,19.01,109.03,2222.11,91.15,3.94,96.06,Highly Profitable,False,True,True
TXN-2023-000244,CUST-013,Enterprise,Milk,12,Net-60,True,False,5200.27,3120.16,783.13,0.0,0.0,42.74,119.03,4065.06,1135.21,21.83,78.17,Highly Profitable,False,False,False
TXN-2023-000245,CUST-014,Enterprise,Milk,1,Net-30,True,False,1165.81,699.49,223.22,0.0,0.0,4.79,119.03,1046.53,119.28,10.23,89.77,Highly Profitable,False,False,False
TXN-2023-000246,CUST-014,Enterprise,Fresh,2,Net-30,True,True,3828.24,2296.94,1323.75,0.0,0.0,15.73,124.03,3760.45,67.79,1.77,98.23,Highly Profitable,False,True,True
TXN-2023-000247,CUST-014,Enterprise,Fresh,2,Net-60,True,False,1858.05,1114.83,494.53,0.0,0.0,15.27,124.03,1748.66,109.39,5.89,94.11,Highly Profitable,False,False,False
TXN-2023-000248,CUST-014,Enterprise,Grocery,3,Net-60,True,False,2005.49,1203.29,194.97,0.0,0.0,16.48,109.03,1523.77,481.72,24.02,75.98,Highly Profitable,False,False,False
TXN-2023-000249,CUST-014,Enterprise,DetergentsPaper,4,Net-60,True,False,1676.1,1005.66,117.67,0.0,0.0,13.78,109.03,1246.14,429.96,25.65,74.35,Highly Profitable,False,False,False
TXN-2023-000250,CUST-014,Enterprise,Fresh,5,Net-60,True,False,1861.02,1116.61,454.14,0.0,566.2,15.3,124.03,2276.28,-415.26,-22.31,122.31,Loss,True,True,True
TXN-2023-000251,CUST-014,Enterprise,DetergentsPaper,6,Net-30,True,False,1707.19,1024.31,105.56,0.0,0.0,7.02,109.03,1245.92,461.27,27.02,72.98,Highly Profitable,False,False,False
TXN-2023-000252,CUST-014,Enterprise,Fresh,6,Net-30,True,False,1698.44,1019.06,458.39,0.0,0.0,6.98,124.03,1608.46,89.98,5.3,94.7,Highly Profitable,False,False,False
TXN-2023-000253,CUST-014,Enterprise,Grocery,7,Net-60,False,False,3161.72,1897.03,419.19,467.85,0.0,25.99,109.03,2919.09,242.63,7.67,92.33,Highly Profitable,False,False,False
TXN-2023-000254,CUST-014,Enterprise,Milk,8,Net-30,False,True,7388.8,4433.28,2285.67,249.17,0.0,30.36,119.03,7117.51,271.29,3.67,96.33,Highly Profitable,False,True,True
TXN-2023-000255,CUST-014,Enterprise,Fresh,8,Net-60,False,False,3818.64,2291.18,1480.34,341.48,0.0,31.39,124.03,4268.42,-449.78,-11.78,111.78,Loss,True,True,True
TXN-2023-000256,CUST-014,Enterprise,Milk,9,Net-60,True,False,3449.18,2069.51,557.41,0.0,0.0,28.35,119.03,2774.3,674.88,19.57,80.43,Highly Profitable,False,False,False
TXN-2023-000257,CUST-014,Enterprise,Fresh,9,Net-60,True,False,1243.48,746.09,319.36,0.0,0.0,10.22,124.03,1199.7,43.78,3.52,96.48,Profitable,False,True,True
TXN-2023-000258,CUST-014,Enterprise,Fresh,10,Net-30,True,False,2201.13,1320.68,556.09,0.0,0.0,9.05,124.03,2009.85,191.28,8.69,91.31,Highly Profitable,False,False,False
TXN-2023-000259,CUST-014,Enterprise,Fresh,10,Net-30,False,False,931.8,559.08,413.93,113.39,0.0,3.83,124.03,1214.26,-282.46,-30.31,130.31,Loss,True,True,True
TXN-2023-000260,CUST-014,Enterprise,Grocery,11,Net-90,True,False,7388.8,4433.28,556.64,0.0,0.0,91.09,109.03,5190.04,2198.76,29.76,70.24,Highly Profitable,False,False,False
TXN-2023-000261,CUST-014,Enterprise,Fresh,11,Net-60,True,False,3821.62,2292.97,878.7,0.0,0.0,31.41,124.03,3327.11,494.51,12.94,87.06,Highly Profitable,False,False,False
TXN-2023-000262,CUST-014,Enterprise,Fresh,12,Net-30,True,False,3605.47,2163.28,833.35,0.0,0.0,14.82,124.03,3135.48,469.99,13.04,86.96,Highly Profitable,False,False,False
TXN-2023-000263,CUST-015,Enterprise,Grocery,1,Net-30,True,False,5786.69,3472.01,435.27,0.0,0.0,23.78,109.03,4040.09,1746.6,30.18,69.82,Highly Profitable,False,False,False
TXN-2023-000264,CUST-015,Enterprise,Grocery,2,Net-60,True,False,1297.84,778.7,129.14,0.0,0.0,10.67,109.03,1027.54,270.3,20.83,79.17,Highly Profitable,False,False,False
TXN-2023-000265,CUST-015,Enterprise,Grocery,3,Net-60,True,False,2914.6,1748.76,244.83,0.0,933.79,23.96,109.03,3060.37,-145.77,-5.0,105.0,Loss,True,True,True
TXN-2023-000266,CUST-015,Enterprise,Milk,4,Net-60,True,False,2573.48,1544.09,445.36,0.0,0.0,21.15,119.03,2129.63,443.85,17.25,82.75,Highly Profitable,False,False,False
TXN-2023-000267,CUST-015,Enterprise,Fresh,5,Net-30,True,False,4389.27,2633.56,1002.64,0.0,0.0,18.04,124.03,3778.27,611.0,13.92,86.08,Highly Profitable,False,False,False
TXN-2023-000268,CUST-015,Enterprise,Delicatessen,6,Net-90,True,False,5659.45,3395.67,1501.64,0.0,0.0,69.77,122.03,5089.11,570.34,10.08,89.92,Highly Profitable,False,False,False
TXN-2023-000269,CUST-015,Enterprise,Grocery,7,Net-30,True,False,4382.07,2629.24,349.85,0.0,0.0,18.01,109.03,3106.13,1275.94,29.12,70.88,Highly Profitable,False,False,False
TXN-2023-000270,CUST-015,Enterprise,Milk,8,Net-30,True,True,4299.11,2579.47,904.08,0.0,0.0,17.67,119.03,3620.25,678.86,15.79,84.21,Highly Profitable,False,False,False
TXN-2023-000271,CUST-015,Enterprise,Grocery,9,Net-30,True,False,10912.75,6547.65,829.68,0.0,0.0,44.85,109.03,7531.21,3381.54,30.99,69.01,Highly Profitable,False,False,False
TXN-2023-000272,CUST-015,Enterprise,Milk,10,Net-60,True,False,5311.09,3186.65,809.86,0.0,0.0,43.65,119.03,4159.19,1151.9,21.69,78.31,Highly Profitable,False,False,False
TXN-2023-000273,CUST-015,Enterprise,Grocery,11,Net-30,True,False,1971.27,1182.76,235.97,0.0,0.0,8.1,109.03,1535.86,435.41,22.09,77.91,Highly Profitable,False,False,False
TXN-2023-000274,CUST-015,Enterprise,Fresh,12,Net-30,True,False,4231.38,2538.83,996.3,0.0,0.0,17.39,124.03,3676.55,554.83,13.11,86.89,Highly Profitable,False,False,False
TXN-2023-000275,CUST-016,SMB,Grocery,1,Net-30,False,False,1139.64,683.78,183.34,179.95,0.0,4.68,64.23,1115.98,23.66,2.08,97.92,Profitable,False,True,True
TXN-2023-000276,CUST-016,SMB,Grocery,1,Net-30,True,False,345.71,207.43,68.6,0.0,0.0,1.42,64.23,341.68,4.03,1.17,98.83,Profitable,False,True,True
