TransactionID,CustomerID,CustomerSegment,TransactionAmount_EUR,PaymentTerms,DSO_Days,AnnualInterestRate,DailyInterestCost_EUR,DSO_InterestCost_EUR
TXN-2023-000296,CUST-016,SMB,623.11,Net-30,30,0.05,0.0854,2.56
TXN-2023-000297,CUST-016,SMB,240.21,Net-30,30,0.05,0.0329,0.99
TXN-2023-000298,CUST-016,SMB,1012.99,Net-90,90,0.05,0.1388,12.49
TXN-2023-000299,CUST-016,SMB,357.94,Net-60,60,0.05,0.049,2.94
TXN-2023-000300,CUST-016,SMB,248.12,Net-30,30,0.05,0.034,1.02
TXN-2023-000301,CUST-016,SMB,332.79,Net-30,30,0.05,0.0456,1.37
TXN-2023-000302,CUST-016,SMB,690.9,Net-30,30,0.05,0.0946,2.84
TXN-2023-000303,CUST-016,SMB,479.0,Net-30,30,0.05,0.0656,1.97
TXN-2023-000304,CUST-016,SMB,410.74,Net-30,30,0.05,0.0563,1.69
TXN-2023-000305,CUST-016,SMB,307.89,Net-60,60,0.05,0.0422,2.53
TXN-2023-000306,CUST-016,SMB,589.54,Net-60,60,0.05,0.0808,4.85
TXN-2023-000307,CUST-016,SMB,155.34,Net-90,90,0.05,0.0213,1.92
TXN-2023-000308,CUST-016,SMB,436.49,Net-60,60,0.05,0.0598,3.59
TXN-2023-000309,CUST-016,SMB,299.44,Net-90,90,0.05,0.041,3.69
TXN-2023-000310,CUST-016,SMB,209.17,Net-30,30,0.05,0.0287,0.86
TXN-2023-000311,CUST-016,SMB,103.19,Net-60,60,0.05,0.0141,0.85
TXN-2023-000312,CUST-016,SMB,268.77,Net-30,30,0.05,0.0368,1.1
TXN-2023-000313,CUST-017,Mid-Market,1651.23,Net-60,60,0.05,0.2262,13.57
TXN-2023-000314,CUST-017,Mid-Market,1605.52,Net-30,30,0.05,0.2199,6.6
TXN-2023-000315,CUST-017,Mid-Market,1411.46,Net-60,60,0.05,0.1934,11.6
TXN-2023-000316,CUST-017,Mid-Market,1019.27,Net-60,60,0.05,0.1396,8.38
TXN-2023-000317,CUST-017,Mid-Market,526.91,Net-60,60,0.05,0.0722,4.33
TXN-2023-000318,CUST-017,Mid-Market,563.1,Net-60,60,0.05,0.0771,4.63
TXN-2023-000319,CUST-017,Mid-Market,1233.84,Net-90,90,0.05,0.169,15.21
TXN-2023-000320,CUST-017,Mid-Market,1993.74,Net-90,90,0.05,0.2731,24.58
TXN-2023-000321,CUST-017,Mid-Market,2211.13,Net-60,60,0.05,0.3029,18.17
TXN-2023-000322,CUST-017,Mid-Market,952.25,Net-90,90,0.05,0.1304,11.74
TXN-2023-000323,CUST-017,Mid-Market,879.9,Net-60,60,0.05,0.1205,7.23
TXN-2023-000324,CUST-017,Mid-Market,1099.05,Net-30,30,0.05,0.1506,4.52
TXN-2023-000325,CUST-017,Mid-Market,1507.04,Net-90,90,0.05,0.2064,18.58
TXN-2023-000326,CUST-017,Mid-Market,1789.78,Net-90,90,0.05,0.2452,22.07
TXN-2023-000327,CUST-017,Mid-Market,1898.99,Net-90,90,0.05,0.2601,23.41
TXN-2023-000328,CUST-017,Mid-Market,2864.64,Net-60,60,0.05,0.3924,23.54
TXN-2023-000329,CUST-017,Mid-Market,2970.74,Net-90,90,0.05,0.407,36.63
TXN-2023-000330,CUST-017,Mid-Market,1500.4,Net-60,60,0.05,0.2055,12.33
TXN-2023-000331,CUST-018,Mid-Market,324.32,Net-60,60,0.05,0.0444,2.67
TXN-2023-000332,CUST-018,Mid-Market,255.08,Net-30,30,0.05,0.0349,1.05
TXN-2023-000333,CUST-018,Mid-Market,950.12,Net-90,90,0.05,0.1302,11.71
TXN-2023-000334,CUST-018,Mid-Market,1388.86,Net-90,90,0.05,0.1903,17.12
TXN-2023-000335,CUST-018,Mid-Market,507.27,Net-60,60,0.05,0.0695,4.17
TXN-2023-000336,CUST-018,Mid-Market,695.04,Net-90,90,0.05,0.0952,8.57
TXN-2023-000337,CUST-018,Mid-Market,534.9,Net-60,60,0.05,0.0733,4.4
TXN-2023-000338,CUST-018,Mid-Market,861.32,Net-30,30,0.05,0.118,3.54
TXN-2023-000339,CUST-018,Mid-Market,866.57,Net-30,30,0.05,0.1187,3.56
TXN-2023-000340,CUST-018,Mid-Market,1111.4,Net-30,30,0.05,0.1522,4.57
TXN-2023-000341,CUST-018,Mid-Market,711.43,Net-60,60,0.05,0.0975,5.85
TXN-2023-000342,CUST-018,Mid-Market,428.92,Net-60,60,0.05,0.0588,3.53
TXN-2023-000343,CUST-018,Mid-Market,834.25,Net-60,60,0.05,0.1143,6.86
TXN-2023-000344,CUST-018,Mid-Market,593.73,Net-30,30,0.05,0.0813,2.44
TXN-2023-000345,CUST-018,Mid-Market,1255.97,Net-90,90,0.05,0.1721,15.48
TXN-2023-000346,CUST-018,Mid-Market,1253.96,Net-60,60,0.05,0.1718,10.31
TXN-2023-000347,CUST-018,Mid-Market,725.42,Net-30,30,0.05,0.0994,2.98
TXN-2023-000348,CUST-018,Mid-Market,1019.81,Net-60,60,0.05,0.1397,8.38
TXN-2023-000349,CUST-018,Mid-Market,920.28,Net-60,60,0.05,0.1261,7.56
TXN-2023-000350,CUST-018,Mid-Market,725.73,Net-60,60,0.05,0.0994,5.96
TXN-2023-000351,CUST-018,Mid-Market,555.54,Net-90,90,0.05,0.0761,6.85
TXN-2023-000352,CUST-018,Mid-Market,551.09,Net-30,30,0.05,0.0755,2.26
TXN-2023-000353,CUST-018,Mid-Market,664.98,Net-90,90,0.05,0.0911,8.2
TXN-2023-000354,CUST-018,Mid-Market,445.05,Net-30,30,0.05,0.061,1.83
TXN-2023-000355,CUST-018,Mid-Market,276.45,Net-30,30,0.05,0.0379,1.14
TXN-2023-000356,CUST-018,Mid-Market,467.68,Net-60,60,0.05,0.0641,3.84
TXN-2023-000357,CUST-018,Mid-Market,588.46,Net-90,90,0.05,0.0806,7.25
TXN-2023-000358,CUST-018,Mid-Market,439.76,Net-90,90,0.05,0.0602,5.42
TXN-2023-000359,CUST-018,Mid-Market,699.6,Net-60,60,0.05,0.0958,5.75
TXN-2023-000360,CUST-019,Mid-Market,1954.03,Net-60,60,0.05,0.2677,16.06
TXN-2023-000361,CUST-019,Mid-Market,2661.13,Net-60,60,0.05,0.3645,21.87
TXN-2023-000362,CUST-019,Mid-Market,2248.34,Net-60,60,0.05,0.308,18.48
TXN-2023-000363,CUST-019,Mid-Market,2088.73,Net-90,90,0.05,0.2861,25.75
TXN-2023-000364,CUST-019,Mid-Market,2320.43,Net-90,90,0.05,0.3179,28.61
TXN-2023-000365,CUST-019,Mid-Market,5260.86,Net-60,60,0.05,0.7207,43.24
TXN-2023-000366,CUST-019,Mid-Market,4221.86,Net-60,60,0.05,0.5783,34.7
TXN-2023-000367,CUST-019,Mid-Market,4225.99,Net-60,60,0.05,0.5789,34.73
TXN-2023-000368,CUST-019,Mid-Market,4671.88,Net-30,30,0.05,0.64,19.2
TXN-2023-000369,CUST-019,Mid-Market,4874.11,Net-60,60,0.05,0.6677,40.06
TXN-2023-000370,CUST-019,Mid-Market,4763.0,Net-60,60,0.05,0.6525,39.15
TXN-2023-000371,CUST-019,Mid-Market,3889.65,Net-60,60,0.05,0.5328,31.97
TXN-2023-000372,CUST-020,Mid-Market,901.9,Net-30,30,0.05,0.1235,3.71
TXN-2023-000373,CUST-020,Mid-Market,228.67,Net-30,30,0.05,0.0313,0.94
TXN-2023-000374,CUST-020,Mid-Market,520.33,Net-90,90,0.05,0.0713,6.42
TXN-2023-000375,CUST-020,Mid-Market,592.44,Net-90,90,0.05,0.0812,7.3
TXN-2023-000376,CUST-020,Mid-Market,694.91,Net-90,90,0.05,0.0952,8.57
TXN-2023-000377,CUST-020,Mid-Market,508.2,Net-60,60,0.05,0.0696,4.18
TXN-2023-000378,CUST-020,Mid-Market,998.42,Net-60,60,0.05,0.1368,8.21
TXN-2023-000379,CUST-020,Mid-Market,595.37,Net-60,60,0.05,0.0816,4.89
TXN-2023-000380,CUST-020,Mid-Market,1034.29,Net-30,30,0.05,0.1417,4.25
TXN-2023-000381,CUST-020,Mid-Market,575.85,Net-30,30,0.05,0.0789,2.37
TXN-2023-000382,CUST-020,Mid-Market,941.06,Net-30,30,0.05,0.1289,3.87
TXN-2023-000383,CUST-020,Mid-Market,736.32,Net-60,60,0.05,0.1009,6.05
TXN-2023-000384,CUST-020,Mid-Market,481.84,Net-60,60,0.05,0.066,3.96
TXN-2023-000385,CUST-020,Mid-Market,190.48,Net-60,60,0.05,0.0261,1.57
TXN-2023-000386,CUST-020,Mid-Market,602.95,Net-60,60,0.05,0.0826,4.96
TXN-2023-000387,CUST-020,Mid-Market,812.19,Net-60,60,0.05,0.1113,6.68
TXN-2023-000388,CUST-020,Mid-Market,1013.05,Net-90,90,0.05,0.1388,12.49
TXN-2023-000389,CUST-020,Mid-Market,524.14,Net-90,90,0.05,0.0718,6.46
TXN-2023-000390,CUST-020,Mid-Market,475.65,Net-90,90,0.05,0.0652,5.86
TXN-2023-000391,CUST-020,Mid-Market,709.62,Net-90,90,0.05,0.0972,8.75
TXN-2023-000392,CUST-020,Mid-Market,667.25,Net-60,60,0.05,0.0914,5.48
TXN-2023-000393,CUST-020,Mid-Market,380.42,Net-30,30,0.05,0.0521,1.56
TXN-2023-000394,CUST-020,Mid-Market,1094.69,Net-60,60,0.05,0.15,9.0
TXN-2023-000395,CUST-020,Mid-Market,1977.42,Net-60,60,0.05,0.2709,16.25
TXN-2023-000396,CUST-020,Mid-Market,525.23,Net-90,90,0.05,0.0719,6.48
TXN-2023-000397,CUST-020,Mid-Market,601.4,Net-60,60,0.05,0.0824,4.94
TXN-2023-000398,CUST-020,Mid-Market,514.86,Net-30,30,0.05,0.0705,2.12
TXN-2023-000399,CUST-020,Mid-Market,156.45,Net-60,60,0.05,0.0214,1.29
TXN-2023-000400,CUST-020,Mid-Market,650.3,Net-90,90,0.05,0.0891,8.02
TXN-2023-000401,CUST-020,Mid-Market,313.64,Net-30,30,0.05,0.043,1.29
TXN-2023-000402,CUST-020,Mid-Market,580.71,Net-60,60,0.05,0.0795,4.77
TXN-2023-000403,CUST-020,Mid-Market,558.8,Net-30,30,0.05,0.0765,2.3
TXN-2023-000404,CUST-020,Mid-Market,759.52,Net-60,60,0.05,0.104,6.24
TXN-2023-000405,CUST-020,Mid-Market,759.27,Net-90,90,0.05,0.104,9.36
TXN-2023-000406,CUST-020,Mid-Market,749.36,Net-90,90,0.05,0.1027,9.24
TXN-2023-000407,CUST-021,Mid-Market,968.34,Net-30,30,0.05,0.1326,3.98
TXN-2023-000408,CUST-021,Mid-Market,4074.95,Net-90,90,0.05,0.5582,50.24
TXN-2023-000409,CUST-021,Mid-Market,3017.24,Net-60,60,0.05,0.4133,24.8
TXN-2023-000410,CUST-021,Mid-Market,1117.72,Net-60,60,0.05,0.1531,9.19
TXN-2023-000411,CUST-021,Mid-Market,1343.82,Net-60,60,0.05,0.1841,11.05
TXN-2023-000412,CUST-021,Mid-Market,3548.36,Net-60,60,0.05,0.4861,29.16
TXN-2023-000413,CUST-021,Mid-Market,1147.94,Net-60,60,0.05,0.1573,9.44
TXN-2023-000414,CUST-021,Mid-Market,2502.75,Net-60,60,0.05,0.3428,20.57
TXN-2023-000415,CUST-021,Mid-Market,2008.89,Net-30,30,0.05,0.2752,8.26
TXN-2023-000416,CUST-021,Mid-Market,3470.37,Net-30,30,0.05,0.4754,14.26
TXN-2023-000417,CUST-021,Mid-Market,3148.73,Net-60,60,0.05,0.4313,25.88
TXN-2023-000418,CUST-021,Mid-Market,5766.87,Net-30,30,0.05,0.79,23.7
TXN-2023-000419,CUST-022,SMB,304.04,Net-30,30,0.05,0.0416,1.25
TXN-2023-000420,CUST-022,SMB,146.78,Net-30,30,0.05,0.0201,0.6
TXN-2023-000421,CUST-022,SMB,118.94,Net-60,60,0.05,0.0163,0.98
TXN-2023-000422,CUST-022,SMB,229.4,Net-60,60,0.05,0.0314,1.89
TXN-2023-000423,CUST-022,SMB,112.11,Net-60,60,0.05,0.0154,0.92
TXN-2023-000424,CUST-022,SMB,86.9,Net-60,60,0.05,0.0119,0.71
TXN-2023-000425,CUST-022,SMB,141.07,Net-30,30,0.05,0.0193,0.58
TXN-2023-000426,CUST-022,SMB,277.48,Net-30,30,0.05,0.038,1.14
TXN-2023-000427,CUST-022,SMB,263.4,Net-30,30,0.05,0.0361,1.08
TXN-2023-000428,CUST-022,SMB,430.64,Net-30,30,0.05,0.059,1.77
TXN-2023-000429,CUST-022,SMB,181.65,Net-30,30,0.05,0.0249,0.75
TXN-2023-000430,CUST-022,SMB,478.36,Net-30,30,0.05,0.0655,1.97
TXN-2023-000431,CUST-022,SMB,271.01,Net-90,90,0.05,0.0371,3.34
TXN-2023-000432,CUST-022,SMB,198.6,Net-30,30,0.05,0.0272,0.82
TXN-2023-000433,CUST-022,SMB,347.12,Net-30,30,0.05,0.0476,1.43
TXN-2023-000434,CUST-022,SMB,319.31,Net-30,30,0.05,0.0437,1.31
TXN-2023-000435,CUST-022,SMB,217.27,Net-90,90,0.05,0.0298,2.68
TXN-2023-000436,CUST-022,SMB,132.47,Net-90,90,0.05,0.0181,1.63
TXN-2023-000437,CUST-022,SMB,67.35,Net-30,30,0.05,0.0092,0.28
TXN-2023-000438,CUST-022,SMB,231.13,Net-90,90,0.05,0.0317,2.85
TXN-2023-000439,CUST-022,SMB,116.93,Net-30,30,0.05,0.016,0.48
TXN-2023-000440,CUST-022,SMB,195.19,Net-30,30,0.05,0.0267,0.8
TXN-2023-000441,CUST-022,SMB,182.02,Net-30,30,0.05,0.0249,0.75
TXN-2023-000442,CUST-022,SMB,524.31,Net-30,30,0.05,0.0718,2.15
TXN-2023-000443,CUST-022,SMB,239.73,Net-30,30,0.05,0.0328,0.99
TXN-2023-000444,CUST-022,SMB,274.06,Net-90,90,0.05,0.0375,3.38
TXN-2023-000445,CUST-022,SMB,298.1,Net-60,60,0.05,0.0408,2.45
TXN-2023-000446,CUST-022,SMB,263.82,Net-90,90,0.05,0.0361,3.25
TXN-2023-000447,CUST-022,SMB,177.75,Net-90,90,0.05,0.0243,2.19
TXN-2023-000448,CUST-022,SMB,169.8,Net-30,30,0.05,0.0233,0.7
TXN-2023-000449,CUST-022,SMB,266.19,Net-30,30,0.05,0.0365,1.09
TXN-2023-000450,CUST-022,SMB,315.43,Net-30,30,0.05,0.0432,1.3
TXN-2023-000451,CUST-022,SMB,268.64,Net-30,30,0.05,0.0368,1.1
TXN-2023-000452,CUST-022,SMB,493.6,Net-30,30,0.05,0.0676,2.03
TXN-2023-000453,CUST-022,SMB,83.45,Net-30,30,0.05,0.0114,0.34
TXN-2023-000454,CUST-022,SMB,273.43,Net-30,30,0.05,0.0375,1.12
TXN-2023-000455,CUST-022,SMB,407.56,Net-30,30,0.05,0.0558,1.67
TXN-2023-000456,CUST-022,SMB,48.84,Net-30,30,0.05,0.0067,0.2
TXN-2023-000457,CUST-022,SMB,242.86,Net-30,30,0.05,0.0333,1.0
TXN-2023-000458,CUST-022,SMB,181.79,Net-30,30,0.05,0.0249,0.75
TXN-2023-000459,CUST-022,SMB,365.83,Net-30,30,0.05,0.0501,1.5
TXN-2023-000460,CUST-022,SMB,256.22,Net-60,60,0.05,0.0351,2.11
TXN-2023-000461,CUST-022,SMB,314.67,Net-30,30,0.05,0.0431,1.29
TXN-2023-000462,CUST-022,SMB,129.51,Net-30,30,0.05,0.0177,0.53
TXN-2023-000463,CUST-022,SMB,235.35,Net-90,90,0.05,0.0322,2.9
TXN-2023-000464,CUST-022,SMB,413.35,Net-60,60,0.05,0.0566,3.4
TXN-2023-000465,CUST-022,SMB,530.64,Net-90,90,0.05,0.0727,6.54
TXN-2023-000466,CUST-022,SMB,217.99,Net-60,60,0.05,0.0299,1.79
TXN-2023-000467,CUST-022,SMB,263.68,Net-30,30,0.05,0.0361,1.08
TXN-2023-000468,CUST-022,SMB,183.64,Net-30,30,0.05,0.0252,0.75
TXN-2023-000469,CUST-022,SMB,285.57,Net-90,90,0.05,0.0391,3.52
TXN-2023-000470,CUST-023,Enterprise,1482.23,Net-60,60,0.05,0.203,12.18
TXN-2023-000471,CUST-023,Enterprise,1028.73,Net-90,90,0.05,0.1409,12.68
TXN-2023-000472,CUST-023,Enterprise,2153.99,Net-30,30,0.05,0.2951,8.85
TXN-2023-000473,CUST-023,Enterprise,1076.87,Net-60,60,0.05,0.1475,8.85
TXN-2023-000474,CUST-023,Enterprise,1086.1,Net-30,30,0.05,0.1488,4.46
TXN-2023-000475,CUST-023,Enterprise,315.09,Net-60,60,0.05,0.0432,2.59
TXN-2023-000476,CUST-023,Enterprise,814.3,Net-30,30,0.05,0.1115,3.35
TXN-2023-000477,CUST-023,Enterprise,1506.98,Net-60,60,0.05,0.2064,12.39
TXN-2023-000478,CUST-023,Enterprise,4258.68,Net-30,30,0.05,0.5834,17.5
TXN-2023-000479,CUST-023,Enterprise,746.12,Net-60,60,0.05,0.1022,6.13
TXN-2023-000480,CUST-023,Enterprise,1641.6,Net-30,30,0.05,0.2249,6.75
TXN-2023-000481,CUST-023,Enterprise,599.29,Net-30,30,0.05,0.0821,2.46
TXN-2023-000482,CUST-023,Enterprise,866.1,Net-30,30,0.05,0.1186,3.56
TXN-2023-000483,CUST-023,Enterprise,1659.85,Net-30,30,0.05,0.2274,6.82
TXN-2023-000484,CUST-023,Enterprise,711.31,Net-60,60,0.05,0.0974,5.85
TXN-2023-000485,CUST-023,Enterprise,570.92,Net-60,60,0.05,0.0782,4.69
TXN-2023-000486,CUST-023,Enterprise,638.58,Net-30,30,0.05,0.0875,2.62
TXN-2023-000487,CUST-023,Enterprise,882.23,Net-60,60,0.05,0.1209,7.25
TXN-2023-000488,CUST-023,Enterprise,666.24,Net-60,60,0.05,0.0913,5.48
TXN-2023-000489,CUST-023,Enterprise,1190.0,Net-30,30,0.05,0.163,4.89
TXN-2023-000490,CUST-023,Enterprise,614.85,Net-60,60,0.05,0.0842,5.05
TXN-2023-000491,CUST-023,Enterprise,983.91,Net-60,60,0.05,0.1348,8.09
TXN-2023-000492,CUST-023,Enterprise,675.8,Net-30,30,0.05,0.0926,2.78
TXN-2023-000493,CUST-023,Enterprise,811.42,Net-30,30,0.05,0.1112,3.33
TXN-2023-000494,CUST-023,Enterprise,641.7,Net-30,30,0.05,0.0879,2.64
TXN-2023-000495,CUST-023,Enterprise,614.23,Net-30,30,0.05,0.0841,2.52
TXN-2023-000496,CUST-023,Enterprise,853.17,Net-30,30,0.05,0.1169,3.51
TXN-2023-000497,CUST-023,Enterprise,1271.6,Net-30,30,0.05,0.1742,5.23
TXN-2023-000498,CUST-023,Enterprise,1883.05,Net-60,60,0.05,0.258,15.48
TXN-2023-000499,CUST-023,Enterprise,660.76,Net-60,60,0.05,0.0905,5.43
TXN-2023-000500,CUST-023,Enterprise,296.78,Net-90,90,0.05,0.0407,3.66
TXN-2023-000501,CUST-023,Enterprise,1400.1,Net-60,60,0.05,0.1918,11.51
TXN-2023-000502,CUST-023,Enterprise,1691.22,Net-30,30,0.05,0.2317,6.95
TXN-2023-000503,CUST-023,Enterprise,815.8,Net-30,30,0.05,0.1118,3.35
TXN-2023-000504,CUST-023,Enterprise,1238.12,Net-60,60,0.05,0.1696,10.18
TXN-2023-000505,CUST-023,Enterprise,1046.95,Net-30,30,0.05,0.1434,4.3
TXN-2023-000506,CUST-023,Enterprise,1041.67,Net-60,60,0.05,0.1427,8.56
TXN-2023-000507,CUST-023,Enterprise,1842.47,Net-60,60,0.05,0.2524,15.14
TXN-2023-000508,CUST-023,Enterprise,446.45,Net-90,90,0.05,0.0612,5.5
TXN-2023-000509,CUST-023,Enterprise,1022.53,Net-30,30,0.05,0.1401,4.2
TXN-2023-000510,CUST-023,Enterprise,1905.06,Net-30,30,0.05,0.261,7.83
TXN-2023-000511,CUST-023,Enterprise,1797.34,Net-90,90,0.05,0.2462,22.16
TXN-2023-000512,CUST-023,Enterprise,1100.03,Net-60,60,0.05,0.1507,9.04
TXN-2023-000513,CUST-023,Enterprise,1745.76,Net-30,30,0.05,0.2391,7.17
TXN-2023-000514,CUST-023,Enterprise,508.23,Net-60,60,0.05,0.0696,4.18
TXN-2023-000515,CUST-023,Enterprise,599.01,Net-60,60,0.05,0.0821,4.92
TXN-2023-000516,CUST-023,Enterprise,1898.8,Net-30,30,0.05,0.2601,7.8
TXN-2023-000517,CUST-023,Enterprise,483.01,Net-60,60,0.05,0.0662,3.97
TXN-2023-000518,CUST-024,Enterprise,9401.03,Net-30,30,0.05,1.2878,38.63
TXN-2023-000519,CUST-024,Enterprise,5449.18,Net-30,30,0.05,0.7465,22.39
TXN-2023-000520,CUST-024,Enterprise,2824.77,Net-30,30,0.05,0.387,11.61
TXN-2023-000521,CUST-024,Enterprise,4815.25,Net-60,60,0.05,0.6596,39.58
TXN-2023-000522,CUST-024,Enterprise,8789.81,Net-30,30,0.05,1.2041,36.12
TXN-2023-000523,CUST-024,Enterprise,5440.13,Net-30,30,0.05,0.7452,22.36
TXN-2023-000524,CUST-024,Enterprise,7399.64,Net-60,60,0.05,1.0136,60.82
TXN-2023-000525,CUST-024,Enterprise,2814.11,Net-30,30,0.05,0.3855,11.56
TXN-2023-000526,CUST-024,Enterprise,5459.45,Net-30,30,0.05,0.7479,22.44
TXN-2023-000527,CUST-024,Enterprise,4198.28,Net-60,60,0.05,0.5751,34.51
TXN-2023-000528,CUST-024,Enterprise,7074.77,Net-60,60,0.05,0.9691,58.15
TXN-2023-000529,CUST-024,Enterprise,5976.63,Net-30,30,0.05,0.8187,24.56
TXN-2023-000530,CUST-024,Enterprise,6179.48,Net-60,60,0.05,0.8465,50.79
TXN-2023-000531,CUST-024,Enterprise,14668.3,Net-30,30,0.05,2.0094,60.28
TXN-2023-000532,CUST-024,Enterprise,14668.3,Net-30,30,0.05,2.0094,60.28
TXN-2023-000533,CUST-024,Enterprise,5669.89,Net-30,30,0.05,0.7767,23.3
TXN-2023-000534,CUST-025,Enterprise,5500.03,Net-60,60,0.05,0.7534,45.21
TXN-2023-000535,CUST-025,Enterprise,3270.8,Net-30,30,0.05,0.4481,13.44
TXN-2023-000536,CUST-025,Enterprise,7084.75,Net-30,30,0.05,0.9705,29.12
TXN-2023-000537,CUST-025,Enterprise,4603.07,Net-30,30,0.05,0.6306,18.92
TXN-2023-000538,CUST-025,Enterprise,5114.07,Net-30,30,0.05,0.7006,21.02
TXN-2023-000539,CUST-025,Enterprise,5361.12,Net-30,30,0.05,0.7344,22.03
TXN-2023-000540,CUST-025,Enterprise,2568.44,Net-30,30,0.05,0.3518,10.56
TXN-2023-000541,CUST-025,Enterprise,6970.25,Net-30,30,0.05,0.9548,28.64
TXN-2023-000542,CUST-025,Enterprise,4325.5,Net-30,30,0.05,0.5925,17.78
TXN-2023-000543,CUST-025,Enterprise,5203.31,Net-60,60,0.05,0.7128,42.77
TXN-2023-000544,CUST-025,Enterprise,6551.83,Net-30,30,0.05,0.8975,26.93
TXN-2023-000545,CUST-025,Enterprise,2836.83,Net-60,60,0.05,0.3886,23.32
TXN-2023-000546,CUST-026,Mid-Market,4208.74,Net-60,60,0.05,0.5765,34.59
TXN-2023-000547,CUST-026,Mid-Market,1298.55,Net-90,90,0.05,0.1779,16.01
TXN-2023-000548,CUST-026,Mid-Market,2484.67,Net-60,60,0.05,0.3404,20.42
TXN-2023-000549,CUST-026,Mid-Market,3822.26,Net-90,90,0.05,0.5236,47.12
TXN-2023-000550,CUST-026,Mid-Market,1757.57,Net-60,60,0.05,0.2408,14.45
TXN-2023-000551,CUST-026,Mid-Market,753.78,Net-30,30,0.05,0.1033,3.1
TXN-2023-000552,CUST-026,Mid-Market,1887.39,Net-90,90,0.05,0.2585,23.27
TXN-2023-000553,CUST-026,Mid-Market,2316.02,Net-60,60,0.05,0.3173,19.04
TXN-2023-000554,CUST-026,Mid-Market,1622.39,Net-60,60,0.05,0.2222,13.33
TXN-2023-000555,CUST-026,Mid-Market,2149.76,Net-60,60,0.05,0.2945,17.67
TXN-2023-000556,CUST-026,Mid-Market,1453.26,Net-30,30,0.05,0.1991,5.97
TXN-2023-000557,CUST-026,Mid-Market,1775.21,Net-60,60,0.05,0.2432,14.59
TXN-2023-000558,CUST-026,Mid-Market,2931.07,Net-30,30,0.05,0.4015,12.05
TXN-2023-000559,CUST-026,Mid-Market,2494.78,Net-60,60,0.05,0.3418,20.51
TXN-2023-000560,CUST-026,Mid-Market,1295.54,Net-60,60,0.05,0.1775,10.65
TXN-2023-000561,CUST-027,SMB,1023.5,Net-30,30,0.05,0.1402,4.21
TXN-2023-000562,CUST-027,SMB,340.73,Net-30,30,0.05,0.0467,1.4
TXN-2023-000563,CUST-027,SMB,926.27,Net-30,30,0.05,0.1269,3.81
TXN-2023-000564,CUST-027,SMB,267.14,Net-30,30,0.05,0.0366,1.1
TXN-2023-000565,CUST-027,SMB,281.81,Net-30,30,0.05,0.0386,1.16
TXN-2023-000566,CUST-027,SMB,441.65,Net-30,30,0.05,0.0605,1.81
TXN-2023-000567,CUST-027,SMB,1013.62,Net-30,30,0.05,0.1389,4.17
TXN-2023-000568,CUST-027,SMB,231.13,Net-30,30,0.05,0.0317,0.95
TXN-2023-000569,CUST-027,SMB,1098.72,Net-90,90,0.05,0.1505,13.55
TXN-2023-000570,CUST-027,SMB,822.6,Net-30,30,0.05,0.1127,3.38
TXN-2023-000571,CUST-027,SMB,198.83,Net-30,30,0.05,0.0272,0.82
TXN-2023-000572,CUST-027,SMB,352.43,Net-30,30,0.05,0.0483,1.45
TXN-2023-000573,CUST-027,SMB,601.19,Net-30,30,0.05,0.0824,2.47
TXN-2023-000574,CUST-027,SMB,270.76,Net-30,30,0.05,0.0371,1.11
TXN-2023-000575,CUST-027,SMB,457.06,Net-30,30,0.05,0.0626,1.88
TXN-2023-000576,CUST-027,SMB,124.64,Net-30,30,0.05,0.0171,0.51
TXN-2023-000577,CUST-027,SMB,528.78,Net-60,60,0.05,0.0724,4.35
TXN-2023-000578,CUST-027,SMB,284.18,Net-90,90,0.05,0.0389,3.5
TXN-2023-000579,CUST-027,SMB,585.02,Net-60,60,0.05,0.0801,4.81
TXN-2023-000580,CUST-027,SMB,546.15,Net-90,90,0.05,0.0748,6.73
TXN-2023-000581,CUST-027,SMB,437.04,Net-30,30,0.05,0.0599,1.8
TXN-2023-000582,CUST-027,SMB,330.06,Net-30,30,0.05,0.0452,1.36
TXN-2023-000583,CUST-027,SMB,382.66,Net-60,60,0.05,0.0524,3.15
TXN-2023-000584,CUST-027,SMB,299.13,Net-30,30,0.05,0.041,1.23
TXN-2023-000585,CUST-027,SMB,472.28,Net-30,30,0.05,0.0647,1.94
TXN-2023-000586,CUST-027,SMB,466.79,Net-90,90,0.05,0.0639,5.75
TXN-2023-000587,CUST-027,SMB,399.55,Net-30,30,0.05,0.0547,1.64
TXN-2023-000588,CUST-027,SMB,373.73,Net-30,30,0.05,0.0512,1.54
TXN-2023-000589,CUST-027,SMB,449.2,Net-60,60,0.05,0.0615,3.69
TXN-2023-000590,CUST-027,SMB,697.14,Net-60,60,0.05,0.0955,5.73
TXN-2023-000591,CUST-027,SMB,396.67,Net-30,30,0.05,0.0543,1.63
TXN-2023-000592,CUST-027,SMB,240.49,Net-30,30,0.05,0.0329,0.99
TXN-2023-000593,CUST-027,SMB,340.86,Net-30,30,0.05,0.0467,1.4
TXN-2023-000594,CUST-027,SMB,812.19,Net-30,30,0.05,0.1113,3.34
TXN-2023-000595,CUST-027,SMB,505.51,Net-30,30,0.05,0.0692,2.08
TXN-2023-000596,CUST-027,SMB,374.37,Net-30,30,0.05,0.0513,1.54
TXN-2023-000597,CUST-027,SMB,572.12,Net-30,30,0.05,0.0784,2.35
