TransactionID,CustomerID,CustomerSegment,ProductCategory,TransactionAmount_EUR,BaseOverhead_EUR,SegmentMultiplier,SegmentAdjustedOverhead_EUR,ProductAdjustment_EUR,TotalAllocatedOverhead_EUR,OverheadAsPercentOfRevenue
TXN-2023-000243,CUST-013,Enterprise,Grocery,2313.26,81.45,1.4,114.03,-5.0,109.03,4.71
TXN-2023-000244,CUST-013,Enterprise,Milk,5200.27,81.45,1.4,114.03,5.0,119.03,2.29
TXN-2023-000245,CUST-014,Enterprise,Milk,1165.81,81.45,1.4,114.03,5.0,119.03,10.21
TXN-2023-000246,CUST-014,Enterprise,Fresh,3828.24,81.45,1.4,114.03,10.0,124.03,3.24
TXN-2023-000247,CUST-014,Enterprise,Fresh,1858.05,81.45,1.4,114.03,10.0,124.03,6.68
TXN-2023-000248,CUST-014,Enterprise,Grocery,2005.49,81.45,1.4,114.03,-5.0,109.03,5.44
TXN-2023-000249,CUST-014,Enterprise,DetergentsPaper,1676.1,81.45,1.4,114.03,-5.0,109.03,6.5
TXN-2023-000250,CUST-014,Enterprise,Fresh,1861.02,81.45,1.4,114.03,10.0,124.03,6.66
TXN-2023-000251,CUST-014,Enterprise,DetergentsPaper,1707.19,81.45,1.4,114.03,-5.0,109.03,6.39
TXN-2023-000252,CUST-014,Enterprise,Fresh,1698.44,81.45,1.4,114.03,10.0,124.03,7.3
TXN-2023-000253,CUST-014,Enterprise,Grocery,3161.72,81.45,1.4,114.03,-5.0,109.03,3.45
TXN-2023-000254,CUST-014,Enterprise,Milk,7388.8,81.45,1.4,114.03,5.0,119.03,1.61
TXN-2023-000255,CUST-014,Enterprise,Fresh,3818.64,81.45,1.4,114.03,10.0,124.03,3.25
TXN-2023-000256,CUST-014,Enterprise,Milk,3449.18,81.45,1.4,114.03,5.0,119.03,3.45
TXN-2023-000257,CUST-014,Enterprise,Fresh,1243.48,81.45,1.4,114.03,10.0,124.03,9.97
TXN-2023-000258,CUST-014,Enterprise,Fresh,2201.13,81.45,1.4,114.03,10.0,124.03,5.63
TXN-2023-000259,CUST-014,Enterprise,Fresh,931.8,81.45,1.4,114.03,10.0,124.03,13.31
TXN-2023-000260,CUST-014,Enterprise,Grocery,7388.8,81.45,1.4,114.03,-5.0,109.03,1.48
TXN-2023-000261,CUST-014,Enterprise,Fresh,3821.62,81.45,1.4,114.03,10.0,124.03,3.25
TXN-2023-000262,CUST-014,Enterprise,Fresh,3605.47,81.45,1.4,114.03,10.0,124.03,3.44
TXN-2023-000263,CUST-015,Enterprise,Grocery,5786.69,81.45,1.4,114.03,-5.0,109.03,1.88
TXN-2023-000264,CUST-015,Enterprise,Grocery,1297.84,81.45,1.4,114.03,-5.0,109.03,8.4
TXN-2023-000265,CUST-015,Enterprise,Grocery,2914.6,81.45,1.4,114.03,-5.0,109.03,3.74
TXN-2023-000266,CUST-015,Enterprise,Milk,2573.48,81.45,1.4,114.03,5.0,119.03,4.63
TXN-2023-000267,CUST-015,Enterprise,Fresh,4389.27,81.45,1.4,114.03,10.0,124.03,2.83
TXN-2023-000268,CUST-015,Enterprise,Delicatessen,5659.45,81.45,1.4,114.03,8.0,122.03,2.16
TXN-2023-000269,CUST-015,Enterprise,Grocery,4382.07,81.45,1.4,114.03,-5.0,109.03,2.49
TXN-2023-000270,CUST-015,Enterprise,Milk,4299.11,81.45,1.4,114.03,5.0,119.03,2.77
TXN-2023-000271,CUST-015,Enterprise,Grocery,10912.75,81.45,1.4,114.03,-5.0,109.03,1.0
TXN-2023-000272,CUST-015,Enterprise,Milk,5311.09,81.45,1.4,114.03,5.0,119.03,2.24
TXN-2023-000273,CUST-015,Enterprise,Grocery,1971.27,81.45,1.4,114.03,-5.0,109.03,5.53
TXN-2023-000274,CUST-015,Enterprise,Fresh,4231.38,81.45,1.4,114.03,10.0,124.03,2.93
TXN-2023-000275,CUST-016,SMB,Grocery,1139.64,81.45,0.85,69.23,-5.0,64.23,5.64
TXN-2023-000276,CUST-016,SMB,Grocery,345.71,81.45,0.85,69.23,-5.0,64.23,18.58
TXN-2023-000277,CUST-016,SMB,Fresh,427.02,81.45,0.85,69.23,10.0,79.23,18.55
TXN-2023-000278,CUST-016,SMB,Fresh,284.19,81.45,0.85,69.23,10.0,79.23,27.88
TXN-2023-000279,CUST-016,SMB,Fresh,354.79,81.45,0.85,69.23,10.0,79.23,22.33
TXN-2023-000280,CUST-016,SMB,Fresh,423.7,81.45,0.85,69.23,10.0,79.23,18.7
TXN-2023-000281,CUST-016,SMB,Fresh,1165.54,81.45,0.85,69.23,10.0,79.23,6.8
TXN-2023-000282,CUST-016,SMB,DetergentsPaper,338.39,81.45,0.85,69.23,-5.0,64.23,18.98
TXN-2023-000283,CUST-016,SMB,Delicatessen,591.58,81.45,0.85,69.23,8.0,77.23,13.05
TXN-2023-000284,CUST-016,SMB,Fresh,304.3,81.45,0.85,69.23,10.0,79.23,26.04
TXN-2023-000285,CUST-016,SMB,Fresh,266.27,81.45,0.85,69.23,10.0,79.23,29.76
TXN-2023-000286,CUST-016,SMB,Fresh,400.19,81.45,0.85,69.23,10.0,79.23,19.8
TXN-2023-000287,CUST-016,SMB,Grocery,683.63,81.45,0.85,69.23,-5.0,64.23,9.4
TXN-2023-000288,CUST-016,SMB,Fresh,612.64,81.45,0.85,69.23,10.0,79.23,12.93
TXN-2023-000289,CUST-016,SMB,Fresh,417.55,81.45,0.85,69.23,10.0,79.23,18.97
TXN-2023-000290,CUST-016,SMB,Grocery,770.39,81.45,0.85,69.23,-5.0,64.23,8.34
TXN-2023-000291,CUST-016,SMB,Grocery,323.02,81.45,0.85,69.23,-5.0,64.23,19.88
TXN-2023-000292,CUST-016,SMB,Fresh,257.39,81.45,0.85,69.23,10.0,79.23,30.78
TXN-2023-000293,CUST-016,SMB,Grocery,291.33,81.45,0.85,69.23,-5.0,64.23,22.05
TXN-2023-000294,CUST-016,SMB,Fresh,208.08,81.45,0.85,69.23,10.0,79.23,38.08
TXN-2023-000295,CUST-016,SMB,Fresh,590.03,81.45,0.85,69.23,10.0,79.23,13.43
TXN-2023-000296,CUST-016,SMB,Fresh,623.11,81.45,0.85,69.23,10.0,79.23,12.72
TXN-2023-000297,CUST-016,SMB,Milk,240.21,81.45,0.85,69.23,5.0,74.23,30.9
TXN-2023-000298,CUST-016,SMB,Milk,1012.99,81.45,0.85,69.23,5.0,74.23,7.33
TXN-2023-000299,CUST-016,SMB,Fresh,357.94,81.45,0.85,69.23,10.0,79.23,22.13
TXN-2023-000300,CUST-016,SMB,DetergentsPaper,248.12,81.45,0.85,69.23,-5.0,64.23,25.89
TXN-2023-000301,CUST-016,SMB,Delicatessen,332.79,81.45,0.85,69.23,8.0,77.23,23.21
TXN-2023-000302,CUST-016,SMB,Delicatessen,690.9,81.45,0.85,69.23,8.0,77.23,11.18
TXN-2023-000303,CUST-016,SMB,Fresh,479.0,81.45,0.85,69.23,10.0,79.23,16.54
TXN-2023-000304,CUST-016,SMB,DetergentsPaper,410.74,81.45,0.85,69.23,-5.0,64.23,15.64
TXN-2023-000305,CUST-016,SMB,Grocery,307.89,81.45,0.85,69.23,-5.0,64.23,20.86
TXN-2023-000306,CUST-016,SMB,Fresh,589.54,81.45,0.85,69.23,10.0,79.23,13.44
TXN-2023-000307,CUST-016,SMB,Grocery,155.34,81.45,0.85,69.23,-5.0,64.23,41.35
TXN-2023-000308,CUST-016,SMB,Fresh,436.49,81.45,0.85,69.23,10.0,79.23,18.15
TXN-2023-000309,CUST-016,SMB,Grocery,299.44,81.45,0.85,69.23,-5.0,64.23,21.45
TXN-2023-000310,CUST-016,SMB,Fresh,209.17,81.45,0.85,69.23,10.0,79.23,37.88
TXN-2023-000311,CUST-016,SMB,Grocery,103.19,81.45,0.85,69.23,-5.0,64.23,62.24
TXN-2023-000312,CUST-016,SMB,Fresh,268.77,81.45,0.85,69.23,10.0,79.23,29.48
TXN-2023-000313,CUST-017,Mid-Market,Milk,1651.23,81.45,1.1,89.59,5.0,94.59,5.73
TXN-2023-000314,CUST-017,Mid-Market,Grocery,1605.52,81.45,1.1,89.59,-5.0,84.59,5.27
TXN-2023-000315,CUST-017,Mid-Market,Grocery,1411.46,81.45,1.1,89.59,-5.0,84.59,5.99
TXN-2023-000316,CUST-017,Mid-Market,Milk,1019.27,81.45,1.1,89.59,5.0,94.59,9.28
TXN-2023-000317,CUST-017,Mid-Market,Delicatessen,526.91,81.45,1.1,89.59,8.0,97.59,18.52
TXN-2023-000318,CUST-017,Mid-Market,Grocery,563.1,81.45,1.1,89.59,-5.0,84.59,15.02
TXN-2023-000319,CUST-017,Mid-Market,DetergentsPaper,1233.84,81.45,1.1,89.59,-5.0,84.59,6.86
TXN-2023-000320,CUST-017,Mid-Market,Grocery,1993.74,81.45,1.1,89.59,-5.0,84.59,4.24
TXN-2023-000321,CUST-017,Mid-Market,Grocery,2211.13,81.45,1.1,89.59,-5.0,84.59,3.83
TXN-2023-000322,CUST-017,Mid-Market,Milk,952.25,81.45,1.1,89.59,5.0,94.59,9.93
TXN-2023-000323,CUST-017,Mid-Market,Grocery,879.9,81.45,1.1,89.59,-5.0,84.59,9.61
TXN-2023-000324,CUST-017,Mid-Market,Fresh,1099.05,81.45,1.1,89.59,10.0,99.59,9.06
TXN-2023-000325,CUST-017,Mid-Market,Grocery,1507.04,81.45,1.1,89.59,-5.0,84.59,5.61
TXN-2023-000326,CUST-017,Mid-Market,Grocery,1789.78,81.45,1.1,89.59,-5.0,84.59,4.73
TXN-2023-000327,CUST-017,Mid-Market,Milk,1898.99,81.45,1.1,89.59,5.0,94.59,4.98
TXN-2023-000328,CUST-017,Mid-Market,Grocery,2864.64,81.45,1.1,89.59,-5.0,84.59,2.95
TXN-2023-000329,CUST-017,Mid-Market,Milk,2970.74,81.45,1.1,89.59,5.0,94.59,3.18
TXN-2023-000330,CUST-017,Mid-Market,Fresh,1500.4,81.45,1.1,89.59,10.0,99.59,6.64
TXN-2023-000331,CUST-018,Mid-Market,Frozen,324.32,81.45,1.1,89.59,0.0,89.59,27.62
TXN-2023-000332,CUST-018,Mid-Market,Grocery,255.08,81.45,1.1,89.59,-5.0,84.59,33.16
TXN-2023-000333,CUST-018,Mid-Market,Milk,950.12,81.45,1.1,89.59,5.0,94.59,9.96
TXN-2023-000334,CUST-018,Mid-Market,Delicatessen,1388.86,81.45,1.1,89.59,8.0,97.59,7.03
TXN-2023-000335,CUST-018,Mid-Market,Milk,507.27,81.45,1.1,89.59,5.0,94.59,18.65
TXN-2023-000336,CUST-018,Mid-Market,Delicatessen,695.04,81.45,1.1,89.59,8.0,97.59,14.04
TXN-2023-000337,CUST-018,Mid-Market,Milk,534.9,81.45,1.1,89.59,5.0,94.59,17.68
TXN-2023-000338,CUST-018,Mid-Market,Milk,861.32,81.45,1.1,89.59,5.0,94.59,10.98
TXN-2023-000339,CUST-018,Mid-Market,Fresh,866.57,81.45,1.1,89.59,10.0,99.59,11.49
TXN-2023-000340,CUST-018,Mid-Market,Milk,1111.4,81.45,1.1,89.59,5.0,94.59,8.51
TXN-2023-000341,CUST-018,Mid-Market,Fresh,711.43,81.45,1.1,89.59,10.0,99.59,14.0
TXN-2023-000342,CUST-018,Mid-Market,Fresh,428.92,81.45,1.1,89.59,10.0,99.59,23.22
TXN-2023-000343,CUST-018,Mid-Market,Delicatessen,834.25,81.45,1.1,89.59,8.0,97.59,11.7
TXN-2023-000344,CUST-018,Mid-Market,Milk,593.73,81.45,1.1,89.59,5.0,94.59,15.93
TXN-2023-000345,CUST-018,Mid-Market,Frozen,1255.97,81.45,1.1,89.59,0.0,89.59,7.13
TXN-2023-000346,CUST-018,Mid-Market,Fresh,1253.96,81.45,1.1,89.59,10.0,99.59,7.94
TXN-2023-000347,CUST-018,Mid-Market,Milk,725.42,81.45,1.1,89.59,5.0,94.59,13.04
TXN-2023-000348,CUST-018,Mid-Market,Grocery,1019.81,81.45,1.1,89.59,-5.0,84.59,8.29
TXN-2023-000349,CUST-018,Mid-Market,Grocery,920.28,81.45,1.1,89.59,-5.0,84.59,9.19
TXN-2023-000350,CUST-018,Mid-Market,Fresh,725.73,81.45,1.1,89.59,10.0,99.59,13.72
TXN-2023-000351,CUST-018,Mid-Market,Delicatessen,555.54,81.45,1.1,89.59,8.0,97.59,17.57
TXN-2023-000352,CUST-018,Mid-Market,Delicatessen,551.09,81.45,1.1,89.59,8.0,97.59,17.71
TXN-2023-000353,CUST-018,Mid-Market,Delicatessen,664.98,81.45,1.1,89.59,8.0,97.59,14.68
TXN-2023-000354,CUST-018,Mid-Market,Delicatessen,445.05,81.45,1.1,89.59,8.0,97.59,21.93
TXN-2023-000355,CUST-018,Mid-Market,Milk,276.45,81.45,1.1,89.59,5.0,94.59,34.22
TXN-2023-000356,CUST-018,Mid-Market,Delicatessen,467.68,81.45,1.1,89.59,8.0,97.59,20.87
TXN-2023-000357,CUST-018,Mid-Market,Delicatessen,588.46,81.45,1.1,89.59,8.0,97.59,16.58
TXN-2023-000358,CUST-018,Mid-Market,Delicatessen,439.76,81.45,1.1,89.59,8.0,97.59,22.19
TXN-2023-000359,CUST-018,Mid-Market,Grocery,699.6,81.45,1.1,89.59,-5.0,84.59,12.09
TXN-2023-000360,CUST-019,Mid-Market,Fresh,1954.03,81.45,1.1,89.59,10.0,99.59,5.1
TXN-2023-000361,CUST-019,Mid-Market,Fresh,2661.13,81.45,1.1,89.59,10.0,99.59,3.74
TXN-2023-000362,CUST-019,Mid-Market,Delicatessen,2248.34,81.45,1.1,89.59,8.0,97.59,4.34
TXN-2023-000363,CUST-019,Mid-Market,Grocery,2088.73,81.45,1.1,89.59,-5.0,84.59,4.05
TXN-2023-000364,CUST-019,Mid-Market,DetergentsPaper,2320.43,81.45,1.1,89.59,-5.0,84.59,3.65
TXN-2023-000365,CUST-019,Mid-Market,Fresh,5260.86,81.45,1.1,89.59,10.0,99.59,1.89
TXN-2023-000366,CUST-019,Mid-Market,Grocery,4221.86,81.45,1.1,89.59,-5.0,84.59,2.0
TXN-2023-000367,CUST-019,Mid-Market,Milk,4225.99,81.45,1.1,89.59,5.0,94.59,2.24
TXN-2023-000368,CUST-019,Mid-Market,Fresh,4671.88,81.45,1.1,89.59,10.0,99.59,2.13
TXN-2023-000369,CUST-019,Mid-Market,Fresh,4874.11,81.45,1.1,89.59,10.0,99.59,2.04
TXN-2023-000370,CUST-019,Mid-Market,Grocery,4763.0,81.45,1.1,89.59,-5.0,84.59,1.78
TXN-2023-000371,CUST-019,Mid-Market,Milk,3889.65,81.45,1.1,89.59,5.0,94.59,2.43
TXN-2023-000372,CUST-020,Mid-Market,Milk,901.9,81.45,1.1,89.59,5.0,94.59,10.49
TXN-2023-000373,CUST-020,Mid-Market,Grocery,228.67,81.45,1.1,89.59,-5.0,84.59,36.99
TXN-2023-000374,CUST-020,Mid-Market,Fresh,520.33,81.45,1.1,89.59,10.0,99.59,19.14
TXN-2023-000375,CUST-020,Mid-Market,DetergentsPaper,592.44,81.45,1.1,89.59,-5.0,84.59,14.28
TXN-2023-000376,CUST-020,Mid-Market,Grocery,694.91,81.45,1.1,89.59,-5.0,84.59,12.17
TXN-2023-000377,CUST-020,Mid-Market,Milk,508.2,81.45,1.1,89.59,5.0,94.59,18.61
TXN-2023-000378,CUST-020,Mid-Market,Fresh,998.42,81.45,1.1,89.59,10.0,99.59,9.97
TXN-2023-000379,CUST-020,Mid-Market,Fresh,595.37,81.45,1.1,89.59,10.0,99.59,16.73
TXN-2023-000380,CUST-020,Mid-Market,Fresh,1034.29,81.45,1.1,89.59,10.0,99.59,9.63
TXN-2023-000381,CUST-020,Mid-Market,Milk,575.85,81.45,1.1,89.59,5.0,94.59,16.43
TXN-2023-000382,CUST-020,Mid-Market,Milk,941.06,81.45,1.1,89.59,5.0,94.59,10.05
TXN-2023-000383,CUST-020,Mid-Market,Fresh,736.32,81.45,1.1,89.59,10.0,99.59,13.53
TXN-2023-000384,CUST-020,Mid-Market,Grocery,481.84,81.45,1.1,89.59,-5.0,84.59,17.56
TXN-2023-000385,CUST-020,Mid-Market,Fresh,190.48,81.45,1.1,89.59,10.0,99.59,52.28
TXN-2023-000386,CUST-020,Mid-Market,Grocery,602.95,81.45,1.1,89.59,-5.0,84.59,14.03
TXN-2023-000387,CUST-020,Mid-Market,Delicatessen,812.19,81.45,1.1,89.59,8.0,97.59,12.02
TXN-2023-000388,CUST-020,Mid-Market,Fresh,1013.05,81.45,1.1,89.59,10.0,99.59,9.83
TXN-2023-000389,CUST-020,Mid-Market,Grocery,524.14,81.45,1.1,89.59,-5.0,84.59,16.14
TXN-2023-000390,CUST-020,Mid-Market,Grocery,475.65,81.45,1.1,89.59,-5.0,84.59,17.78
TXN-2023-000391,CUST-020,Mid-Market,Grocery,709.62,81.45,1.1,89.59,-5.0,84.59,11.92
TXN-2023-000392,CUST-020,Mid-Market,Grocery,667.25,81.45,1.1,89.59,-5.0,84.59,12.68
TXN-2023-000393,CUST-020,Mid-Market,Fresh,380.42,81.45,1.1,89.59,10.0,99.59,26.18
TXN-2023-000394,CUST-020,Mid-Market,Grocery,1094.69,81.45,1.1,89.59,-5.0,84.59,7.73
TXN-2023-000395,CUST-020,Mid-Market,Grocery,1977.42,81.45,1.1,89.59,-5.0,84.59,4.28
TXN-2023-000396,CUST-020,Mid-Market,Grocery,525.23,81.45,1.1,89.59,-5.0,84.59,16.11
TXN-2023-000397,CUST-020,Mid-Market,DetergentsPaper,601.4,81.45,1.1,89.59,-5.0,84.59,14.07
TXN-2023-000398,CUST-020,Mid-Market,DetergentsPaper,514.86,81.45,1.1,89.59,-5.0,84.59,16.43
TXN-2023-000399,CUST-020,Mid-Market,Milk,156.45,81.45,1.1,89.59,5.0,94.59,60.46
TXN-2023-000400,CUST-020,Mid-Market,Milk,650.3,81.45,1.1,89.59,5.0,94.59,14.55
TXN-2023-000401,CUST-020,Mid-Market,Grocery,313.64,81.45,1.1,89.59,-5.0,84.59,26.97
TXN-2023-000402,CUST-020,Mid-Market,Grocery,580.71,81.45,1.1,89.59,-5.0,84.59,14.57
TXN-2023-000403,CUST-020,Mid-Market,Grocery,558.8,81.45,1.1,89.59,-5.0,84.59,15.14
TXN-2023-000404,CUST-020,Mid-Market,Grocery,759.52,81.45,1.1,89.59,-5.0,84.59,11.14
TXN-2023-000405,CUST-020,Mid-Market,Fresh,759.27,81.45,1.1,89.59,10.0,99.59,13.12
TXN-2023-000406,CUST-020,Mid-Market,Fresh,749.36,81.45,1.1,89.59,10.0,99.59,13.29
TXN-2023-000407,CUST-021,Mid-Market,Fresh,968.34,81.45,1.1,89.59,10.0,99.59,10.28
TXN-2023-000408,CUST-021,Mid-Market,Frozen,4074.95,81.45,1.1,89.59,0.0,89.59,2.2
TXN-2023-000409,CUST-021,Mid-Market,Fresh,3017.24,81.45,1.1,89.59,10.0,99.59,3.3
TXN-2023-000410,CUST-021,Mid-Market,Fresh,1117.72,81.45,1.1,89.59,10.0,99.59,8.91
TXN-2023-000411,CUST-021,Mid-Market,Fresh,1343.82,81.45,1.1,89.59,10.0,99.59,7.41
TXN-2023-000412,CUST-021,Mid-Market,Fresh,3548.36,81.45,1.1,89.59,10.0,99.59,2.81
TXN-2023-000413,CUST-021,Mid-Market,Fresh,1147.94,81.45,1.1,89.59,10.0,99.59,8.68
TXN-2023-000414,CUST-021,Mid-Market,Milk,2502.75,81.45,1.1,89.59,5.0,94.59,3.78
TXN-2023-000415,CUST-021,Mid-Market,Fresh,2008.89,81.45,1.1,89.59,10.0,99.59,4.96
TXN-2023-000416,CUST-021,Mid-Market,Fresh,3470.37,81.45,1.1,89.59,10.0,99.59,2.87
TXN-2023-000417,CUST-021,Mid-Market,Grocery,3148.73,81.45,1.1,89.59,-5.0,84.59,2.69
TXN-2023-000418,CUST-021,Mid-Market,Fresh,5766.87,81.45,1.1,89.59,10.0,99.59,1.73
TXN-2023-000419,CUST-022,SMB,Fresh,304.04,81.45,0.85,69.23,10.0,79.23,26.06
TXN-2023-000420,CUST-022,SMB,Grocery,146.78,81.45,0.85,69.23,-5.0,64.23,43.76
TXN-2023-000421,CUST-022,SMB,Grocery,118.94,81.45,0.85,69.23,-5.0,64.23,54.0
TXN-2023-000422,CUST-022,SMB,Fresh,229.4,81.45,0.85,69.23,10.0,79.23,34.54
TXN-2023-000423,CUST-022,SMB,Fresh,112.11,81.45,0.85,69.23,10.0,79.23,70.67
TXN-2023-000424,CUST-022,SMB,DetergentsPaper,86.9,81.45,0.85,69.23,-5.0,64.23,73.91
TXN-2023-000425,CUST-022,SMB,Fresh,141.07,81.45,0.85,69.23,10.0,79.23,56.16
TXN-2023-000426,CUST-022,SMB,Frozen,277.48,81.45,0.85,69.23,0.0,69.23,24.95
TXN-2023-000427,CUST-022,SMB,Fresh,263.4,81.45,0.85,69.23,10.0,79.23,30.08
TXN-2023-000428,CUST-022,SMB,Grocery,430.64,81.45,0.85,69.23,-5.0,64.23,14.91
TXN-2023-000429,CUST-022,SMB,Fresh,181.65,81.45,0.85,69.23,10.0,79.23,43.62
TXN-2023-000430,CUST-022,SMB,Fresh,478.36,81.45,0.85,69.23,10.0,79.23,16.56
TXN-2023-000431,CUST-022,SMB,Fresh,271.01,81.45,0.85,69.23,10.0,79.23,29.23
TXN-2023-000432,CUST-022,SMB,Grocery,198.6,81.45,0.85,69.23,-5.0,64.23,32.34
TXN-2023-000433,CUST-022,SMB,Fresh,347.12,81.45,0.85,69.23,10.0,79.23,22.82
TXN-2023-000434,CUST-022,SMB,Grocery,319.31,81.45,0.85,69.23,-5.0,64.23,20.12
TXN-2023-000435,CUST-022,SMB,Grocery,217.27,81.45,0.85,69.23,-5.0,64.23,29.56
TXN-2023-000436,CUST-022,SMB,Fresh,132.47,81.45,0.85,69.23,10.0,79.23,59.81
TXN-2023-000437,CUST-022,SMB,Fresh,67.35,81.45,0.85,69.23,10.0,79.23,117.64
TXN-2023-000438,CUST-022,SMB,Frozen,231.13,81.45,0.85,69.23,0.0,69.23,29.95
TXN-2023-000439,CUST-022,SMB,Milk,116.93,81.45,0.85,69.23,5.0,74.23,63.48
TXN-2023-000440,CUST-022,SMB,Frozen,195.19,81.45,0.85,69.23,0.0,69.23,35.47
TXN-2023-000441,CUST-022,SMB,Fresh,182.02,81.45,0.85,69.23,10.0,79.23,43.53
TXN-2023-000442,CUST-022,SMB,Fresh,524.31,81.45,0.85,69.23,10.0,79.23,15.11
TXN-2023-000443,CUST-022,SMB,Fresh,239.73,81.45,0.85,69.23,10.0,79.23,33.05
TXN-2023-000444,CUST-022,SMB,Frozen,274.06,81.45,0.85,69.23,0.0,69.23,25.26
TXN-2023-000445,CUST-022,SMB,Fresh,298.1,81.45,0.85,69.23,10.0,79.23,26.58
TXN-2023-000446,CUST-022,SMB,Fresh,263.82,81.45,0.85,69.23,10.0,79.23,30.03
TXN-2023-000447,CUST-022,SMB,Milk,177.75,81.45,0.85,69.23,5.0,74.23,41.76
TXN-2023-000448,CUST-022,SMB,Milk,169.8,81.45,0.85,69.23,5.0,74.23,43.72
TXN-2023-000449,CUST-022,SMB,Frozen,266.19,81.45,0.85,69.23,0.0,69.23,26.01
TXN-2023-000450,CUST-022,SMB,Milk,315.43,81.45,0.85,69.23,5.0,74.23,23.53
TXN-2023-000451,CUST-022,SMB,Grocery,268.64,81.45,0.85,69.23,-5.0,64.23,23.91
TXN-2023-000452,CUST-022,SMB,Fresh,493.6,81.45,0.85,69.23,10.0,79.23,16.05
TXN-2023-000453,CUST-022,SMB,Fresh,83.45,81.45,0.85,69.23,10.0,79.23,94.94
TXN-2023-000454,CUST-022,SMB,Grocery,273.43,81.45,0.85,69.23,-5.0,64.23,23.49
TXN-2023-000455,CUST-022,SMB,Fresh,407.56,81.45,0.85,69.23,10.0,79.23,19.44
TXN-2023-000456,CUST-022,SMB,Fresh,48.84,81.45,0.85,69.23,10.0,79.23,162.22
TXN-2023-000457,CUST-022,SMB,Fresh,242.86,81.45,0.85,69.23,10.0,79.23,32.62
TXN-2023-000458,CUST-022,SMB,Milk,181.79,81.45,0.85,69.23,5.0,74.23,40.83
TXN-2023-000459,CUST-022,SMB,Fresh,365.83,81.45,0.85,69.23,10.0,79.23,21.66
TXN-2023-000460,CUST-022,SMB,Frozen,256.22,81.45,0.85,69.23,0.0,69.23,27.02
TXN-2023-000461,CUST-022,SMB,Fresh,314.67,81.45,0.85,69.23,10.0,79.23,25.18
TXN-2023-000462,CUST-022,SMB,Fresh,129.51,81.45,0.85,69.23,10.0,79.23,61.18
TXN-2023-000463,CUST-022,SMB,Fresh,235.35,81.45,0.85,69.23,10.0,79.23,33.66
TXN-2023-000464,CUST-022,SMB,Grocery,413.35,81.45,0.85,69.23,-5.0,64.23,15.54
TXN-2023-000465,CUST-022,SMB,Frozen,530.64,81.45,0.85,69.23,0.0,69.23,13.05
TXN-2023-000466,CUST-022,SMB,Fresh,217.99,81.45,0.85,69.23,10.0,79.23,36.35
TXN-2023-000467,CUST-022,SMB,Fresh,263.68,81.45,0.85,69.23,10.0,79.23,30.05
TXN-2023-000468,CUST-022,SMB,Fresh,183.64,81.45,0.85,69.23,10.0,79.23,43.14
TXN-2023-000469,CUST-022,SMB,Fresh,285.57,81.45,0.85,69.23,10.0,79.23,27.74
TXN-2023-000470,CUST-023,Enterprise,Frozen,1482.23,81.45,1.4,114.03,0.0,114.03,7.69
TXN-2023-000471,CUST-023,Enterprise,DetergentsPaper,1028.73,81.45,1.4,114.03,-5.0,109.03,10.6
TXN-2023-000472,CUST-023,Enterprise,Frozen,2153.99,81.45,1.4,114.03,0.0,114.03,5.29
TXN-2023-000473,CUST-023,Enterprise,Frozen,1076.87,81.45,1.4,114.03,0.0,114.03,10.59
TXN-2023-000474,CUST-023,Enterprise,Fresh,1086.1,81.45,1.4,114.03,10.0,124.03,11.42
TXN-2023-000475,CUST-023,Enterprise,Fresh,315.09,81.45,1.4,114.03,10.0,124.03,39.36
TXN-2023-000476,CUST-023,Enterprise,Fresh,814.3,81.45,1.4,114.03,10.0,124.03,15.23
TXN-2023-000477,CUST-023,Enterprise,Frozen,1506.98,81.45,1.4,114.03,0.0,114.03,7.57
TXN-2023-000478,CUST-023,Enterprise,Grocery,4258.68,81.45,1.4,114.03,-5.0,109.03,2.56
TXN-2023-000479,CUST-023,Enterprise,Fresh,746.12,81.45,1.4,114.03,10.0,124.03,16.62
TXN-2023-000480,CUST-023,Enterprise,Grocery,1641.6,81.45,1.4,114.03,-5.0,109.03,6.64
TXN-2023-000481,CUST-023,Enterprise,Delicatessen,599.29,81.45,1.4,114.03,8.0,122.03,20.36
TXN-2023-000482,CUST-023,Enterprise,Fresh,866.1,81.45,1.4,114.03,10.0,124.03,14.32
TXN-2023-000483,CUST-023,Enterprise,Fresh,1659.85,81.45,1.4,114.03,10.0,124.03,7.47
TXN-2023-000484,CUST-023,Enterprise,Delicatessen,711.31,81.45,1.4,114.03,8.0,122.03,17.16
TXN-2023-000485,CUST-023,Enterprise,Grocery,570.92,81.45,1.4,114.03,-5.0,109.03,19.1
TXN-2023-000486,CUST-023,Enterprise,Frozen,638.58,81.45,1.4,114.03,0.0,114.03,17.86
TXN-2023-000487,CUST-023,Enterprise,Fresh,882.23,81.45,1.4,114.03,10.0,124.03,14.06
TXN-2023-000488,CUST-023,Enterprise,Fresh,666.24,81.45,1.4,114.03,10.0,124.03,18.62
TXN-2023-000489,CUST-023,Enterprise,Fresh,1190.0,81.45,1.4,114.03,10.0,124.03,10.42
TXN-2023-000490,CUST-023,Enterprise,Fresh,614.85,81.45,1.4,114.03,10.0,124.03,20.17
TXN-2023-000491,CUST-023,Enterprise,Frozen,983.91,81.45,1.4,114.03,0.0,114.03,11.59
