TransactionID,CustomerID,TransactionDate,OrderMonth,OrderDayOfWeek,ProductCategory,TransactionAmount,Quantity,NumberOfLineItems,IsStandardOrder,IsUrgent,CustomerServiceInteractionRequired,OrderIntensityLevel,ServiceCostMultiplier
TXN-2023-000241,CUST-013,2023-09-13,9,Wednesday,Fresh,5018.68,200,5,False,False,False,Medium,1.5
TXN-2023-000242,CUST-013,2023-10-28,10,Saturday,Grocery,3943.25,157,4,True,False,False,Low,1.0
TXN-2023-000243,CUST-013,2023-11-28,11,Tuesday,Grocery,2313.26,92,5,False,False,False,Medium,1.5
TXN-2023-000244,CUST-013,2023-12-19,12,Tuesday,Milk,5200.27,208,2,True,False,False,Low,1.0
TXN-2023-000245,CUST-014,2023-01-23,1,Monday,Milk,1165.81,46,3,True,False,False,Low,1.0
TXN-2023-000246,CUST-014,2023-02-23,2,Thursday,Fresh,3828.24,153,5,True,True,False,Medium,1.3
TXN-2023-000247,CUST-014,2023-02-21,2,Tuesday,Fresh,1858.05,74,5,True,False,False,Low,1.0
TXN-2023-000248,CUST-014,2023-03-28,3,Tuesday,Grocery,2005.49,80,5,True,False,False,Low,1.0
TXN-2023-000249,CUST-014,2023-04-04,4,Tuesday,DetergentsPaper,1676.1,67,4,True,False,False,Low,1.0
TXN-2023-000250,CUST-014,2023-05-06,5,Saturday,Fresh,1861.02,74,2,True,False,False,Low,1.0
TXN-2023-000251,CUST-014,2023-06-09,6,Friday,DetergentsPaper,1707.19,68,2,True,False,False,Low,1.0
TXN-2023-000252,CUST-014,2023-06-26,6,Monday,Fresh,1698.44,67,5,True,False,False,Low,1.0
TXN-2023-000253,CUST-014,2023-07-22,7,Saturday,Grocery,3161.72,126,1,False,False,False,Medium,1.5
TXN-2023-000254,CUST-014,2023-08-12,8,Saturday,Milk,7388.8,295,5,False,True,False,High,1.8
TXN-2023-000255,CUST-014,2023-08-01,8,Tuesday,Fresh,3818.64,152,3,False,False,False,Medium,1.5
TXN-2023-000256,CUST-014,2023-09-26,9,Tuesday,Milk,3449.18,137,4,True,False,False,Low,1.0
TXN-2023-000257,CUST-014,2023-09-28,9,Thursday,Fresh,1243.48,49,2,True,False,False,Low,1.0
TXN-2023-000258,CUST-014,2023-10-10,10,Tuesday,Fresh,2201.13,88,4,True,False,False,Low,1.0
TXN-2023-000259,CUST-014,2023-10-09,10,Monday,Fresh,931.8,37,2,False,False,False,Medium,1.5
TXN-2023-000260,CUST-014,2023-11-09,11,Thursday,Grocery,7388.8,295,2,True,False,False,Low,1.0
TXN-2023-000261,CUST-014,2023-11-04,11,Saturday,Fresh,3821.62,152,2,True,False,False,Low,1.0
TXN-2023-000262,CUST-014,2023-12-28,12,Thursday,Fresh,3605.47,144,2,True,False,False,Low,1.0
TXN-2023-000263,CUST-015,2023-01-22,1,Sunday,Grocery,5786.69,231,1,True,False,False,Low,1.0
TXN-2023-000264,CUST-015,2023-02-21,2,Tuesday,Grocery,1297.84,51,3,True,False,False,Low,1.0
TXN-2023-000265,CUST-015,2023-03-12,3,Sunday,Grocery,2914.6,116,3,True,False,False,Low,1.0
TXN-2023-000266,CUST-015,2023-04-22,4,Saturday,Milk,2573.48,102,5,True,False,False,Low,1.0
TXN-2023-000267,CUST-015,2023-05-05,5,Friday,Fresh,4389.27,175,2,True,False,False,Low,1.0
TXN-2023-000268,CUST-015,2023-06-03,6,Saturday,Delicatessen,5659.45,226,3,True,False,False,Low,1.0
TXN-2023-000269,CUST-015,2023-07-10,7,Monday,Grocery,4382.07,175,3,True,False,False,Low,1.0
TXN-2023-000270,CUST-015,2023-08-20,8,Sunday,Milk,4299.11,171,2,True,True,False,Medium,1.3
TXN-2023-000271,CUST-015,2023-09-14,9,Thursday,Grocery,10912.75,436,5,True,False,False,Low,1.0
TXN-2023-000272,CUST-015,2023-10-23,10,Monday,Milk,5311.09,212,3,True,False,False,Low,1.0
TXN-2023-000273,CUST-015,2023-11-20,11,Monday,Grocery,1971.27,78,3,True,False,True,Medium,1.2
TXN-2023-000274,CUST-015,2023-12-07,12,Thursday,Fresh,4231.38,169,4,True,False,False,Low,1.0
TXN-2023-000275,CUST-016,2023-01-05,1,Thursday,Grocery,1139.64,45,2,False,False,False,Medium,1.5
TXN-2023-000276,CUST-016,2023-01-01,1,Sunday,Grocery,345.71,13,4,True,False,False,Low,1.0
TXN-2023-000277,CUST-016,2023-01-28,1,Saturday,Fresh,427.02,17,4,True,False,True,Medium,1.2
TXN-2023-000278,CUST-016,2023-01-12,1,Thursday,Fresh,284.19,11,4,False,False,False,Medium,1.5
TXN-2023-000279,CUST-016,2023-02-10,2,Friday,Fresh,354.79,14,2,True,False,False,Low,1.0
TXN-2023-000280,CUST-016,2023-02-04,2,Saturday,Fresh,423.7,16,4,True,False,False,Low,1.0
TXN-2023-000281,CUST-016,2023-02-18,2,Saturday,Fresh,1165.54,46,2,True,False,False,Low,1.0
TXN-2023-000282,CUST-016,2023-02-16,2,Thursday,DetergentsPaper,338.39,13,2,True,False,False,Low,1.0
TXN-2023-000283,CUST-016,2023-03-05,3,Sunday,Delicatessen,591.58,23,2,False,False,False,Medium,1.5
TXN-2023-000284,CUST-016,2023-03-17,3,Friday,Fresh,304.3,12,1,True,False,False,Low,1.0
TXN-2023-000285,CUST-016,2023-03-01,3,Wednesday,Fresh,266.27,10,4,True,True,False,Medium,1.3
TXN-2023-000286,CUST-016,2023-03-01,3,Wednesday,Fresh,400.19,16,5,False,False,False,Medium,1.5
TXN-2023-000287,CUST-016,2023-04-07,4,Friday,Grocery,683.63,27,1,True,False,False,Low,1.0
TXN-2023-000288,CUST-016,2023-04-10,4,Monday,Fresh,612.64,24,2,True,False,True,Medium,1.2
TXN-2023-000289,CUST-016,2023-04-16,4,Sunday,Fresh,417.55,16,5,True,False,False,Low,1.0
TXN-2023-000290,CUST-016,2023-05-06,5,Saturday,Grocery,770.39,30,2,True,False,False,Low,1.0
TXN-2023-000291,CUST-016,2023-05-07,5,Sunday,Grocery,323.02,12,2,False,False,False,Medium,1.5
TXN-2023-000292,CUST-016,2023-06-24,6,Saturday,Fresh,257.39,10,4,True,False,False,Low,1.0
TXN-2023-000293,CUST-016,2023-06-26,6,Monday,Grocery,291.33,11,1,False,True,False,High,1.8
TXN-2023-000294,CUST-016,2023-06-08,6,Thursday,Fresh,208.08,8,2,True,True,False,Medium,1.3
TXN-2023-000295,CUST-016,2023-06-25,6,Sunday,Fresh,590.03,23,3,True,False,False,Low,1.0
TXN-2023-000296,CUST-016,2023-07-10,7,Monday,Fresh,623.11,24,4,True,False,False,Low,1.0
TXN-2023-000297,CUST-016,2023-07-23,7,Sunday,Milk,240.21,9,2,False,False,False,Medium,1.5
TXN-2023-000298,CUST-016,2023-07-07,7,Friday,Milk,1012.99,40,5,True,False,False,Low,1.0
TXN-2023-000299,CUST-016,2023-08-01,8,Tuesday,Fresh,357.94,14,5,True,False,False,Low,1.0
TXN-2023-000300,CUST-016,2023-08-06,8,Sunday,DetergentsPaper,248.12,9,3,True,False,False,Low,1.0
TXN-2023-000301,CUST-016,2023-08-16,8,Wednesday,Delicatessen,332.79,13,5,True,False,False,Low,1.0
TXN-2023-000302,CUST-016,2023-08-04,8,Friday,Delicatessen,690.9,27,2,True,False,True,Medium,1.2
TXN-2023-000303,CUST-016,2023-09-25,9,Monday,Fresh,479.0,19,4,True,False,True,Medium,1.2
TXN-2023-000304,CUST-016,2023-09-05,9,Tuesday,DetergentsPaper,410.74,16,4,True,False,False,Low,1.0
TXN-2023-000305,CUST-016,2023-10-19,10,Thursday,Grocery,307.89,12,1,True,False,False,Low,1.0
TXN-2023-000306,CUST-016,2023-10-21,10,Saturday,Fresh,589.54,23,3,True,False,False,Low,1.0
TXN-2023-000307,CUST-016,2023-10-28,10,Saturday,Grocery,155.34,6,1,False,False,False,Medium,1.5
TXN-2023-000308,CUST-016,2023-10-15,10,Sunday,Fresh,436.49,17,3,True,False,False,Low,1.0
TXN-2023-000309,CUST-016,2023-11-05,11,Sunday,Grocery,299.44,11,3,True,False,False,Low,1.0
TXN-2023-000310,CUST-016,2023-11-02,11,Thursday,Fresh,209.17,8,4,True,False,False,Low,1.0
TXN-2023-000311,CUST-016,2023-12-01,12,Friday,Grocery,103.19,4,3,True,False,False,Low,1.0
TXN-2023-000312,CUST-016,2023-12-21,12,Thursday,Fresh,268.77,10,5,True,False,False,Low,1.0
TXN-2023-000313,CUST-017,2023-01-20,1,Friday,Milk,1651.23,66,5,True,False,False,Low,1.0
TXN-2023-000314,CUST-017,2023-02-01,2,Wednesday,Grocery,1605.52,64,1,True,False,False,Low,1.0
TXN-2023-000315,CUST-017,2023-03-14,3,Tuesday,Grocery,1411.46,56,4,False,False,False,Medium,1.5
TXN-2023-000316,CUST-017,2023-03-14,3,Tuesday,Milk,1019.27,40,5,True,False,False,Low,1.0
TXN-2023-000317,CUST-017,2023-04-11,4,Tuesday,Delicatessen,526.91,21,2,True,False,False,Low,1.0
TXN-2023-000318,CUST-017,2023-04-05,4,Wednesday,Grocery,563.1,22,1,True,False,True,Medium,1.2
TXN-2023-000319,CUST-017,2023-05-03,5,Wednesday,DetergentsPaper,1233.84,49,1,False,False,False,Medium,1.5
TXN-2023-000320,CUST-017,2023-06-22,6,Thursday,Grocery,1993.74,79,1,True,False,False,Low,1.0
TXN-2023-000321,CUST-017,2023-06-21,6,Wednesday,Grocery,2211.13,88,4,True,False,False,Low,1.0
TXN-2023-000322,CUST-017,2023-07-28,7,Friday,Milk,952.25,38,4,True,False,False,Low,1.0
TXN-2023-000323,CUST-017,2023-07-02,7,Sunday,Grocery,879.9,35,1,True,False,True,Medium,1.2
TXN-2023-000324,CUST-017,2023-08-25,8,Friday,Fresh,1099.05,43,5,True,False,False,Low,1.0
TXN-2023-000325,CUST-017,2023-09-28,9,Thursday,Grocery,1507.04,60,1,True,False,False,Low,1.0
TXN-2023-000326,CUST-017,2023-10-03,10,Tuesday,Grocery,1789.78,71,4,True,False,True,Medium,1.2
TXN-2023-000327,CUST-017,2023-11-14,11,Tuesday,Milk,1898.99,75,3,True,False,False,Low,1.0
TXN-2023-000328,CUST-017,2023-11-21,11,Tuesday,Grocery,2864.64,114,2,True,False,False,Low,1.0
TXN-2023-000329,CUST-017,2023-12-05,12,Tuesday,Milk,2970.74,118,1,True,False,False,Low,1.0
TXN-2023-000330,CUST-017,2023-12-09,12,Saturday,Fresh,1500.4,60,3,False,False,False,Medium,1.5
TXN-2023-000331,CUST-018,2023-01-25,1,Wednesday,Frozen,324.32,12,1,False,False,False,Medium,1.5
TXN-2023-000332,CUST-018,2023-01-04,1,Wednesday,Grocery,255.08,10,1,False,False,False,Medium,1.5
TXN-2023-000333,CUST-018,2023-02-02,2,Thursday,Milk,950.12,38,3,True,False,False,Low,1.0
TXN-2023-000334,CUST-018,2023-02-08,2,Wednesday,Delicatessen,1388.86,55,2,False,True,False,High,1.8
TXN-2023-000335,CUST-018,2023-03-24,3,Friday,Milk,507.27,20,4,True,False,False,Low,1.0
TXN-2023-000336,CUST-018,2023-03-01,3,Wednesday,Delicatessen,695.04,27,3,False,False,False,Medium,1.5
TXN-2023-000337,CUST-018,2023-04-11,4,Tuesday,Milk,534.9,21,3,True,False,False,Low,1.0
TXN-2023-000338,CUST-018,2023-04-05,4,Wednesday,Milk,861.32,34,4,True,False,True,Medium,1.2
TXN-2023-000339,CUST-018,2023-05-17,5,Wednesday,Fresh,866.57,34,5,False,False,False,Medium,1.5
TXN-2023-000340,CUST-018,2023-05-13,5,Saturday,Milk,1111.4,44,3,False,False,False,Medium,1.5
TXN-2023-000341,CUST-018,2023-05-19,5,Friday,Fresh,711.43,28,3,False,False,False,Medium,1.5
TXN-2023-000342,CUST-018,2023-06-26,6,Monday,Fresh,428.92,17,2,False,False,False,Medium,1.5
TXN-2023-000343,CUST-018,2023-06-18,6,Sunday,Delicatessen,834.25,33,1,False,False,False,Medium,1.5
TXN-2023-000344,CUST-018,2023-07-17,7,Monday,Milk,593.73,23,4,True,False,False,Low,1.0
TXN-2023-000345,CUST-018,2023-07-13,7,Thursday,Frozen,1255.97,50,3,True,False,False,Low,1.0
TXN-2023-000346,CUST-018,2023-07-13,7,Thursday,Fresh,1253.96,50,1,True,False,False,Low,1.0
TXN-2023-000347,CUST-018,2023-07-11,7,Tuesday,Milk,725.42,29,3,False,False,False,Medium,1.5
TXN-2023-000348,CUST-018,2023-08-13,8,Sunday,Grocery,1019.81,40,3,False,False,False,Medium,1.5
TXN-2023-000349,CUST-018,2023-08-18,8,Friday,Grocery,920.28,36,1,True,False,False,Low,1.0
TXN-2023-000350,CUST-018,2023-08-08,8,Tuesday,Fresh,725.73,29,1,True,False,False,Low,1.0
TXN-2023-000351,CUST-018,2023-09-27,9,Wednesday,Delicatessen,555.54,22,3,False,False,True,High,1.8
TXN-2023-000352,CUST-018,2023-09-22,9,Friday,Delicatessen,551.09,22,4,False,False,False,Medium,1.5
TXN-2023-000353,CUST-018,2023-10-26,10,Thursday,Delicatessen,664.98,26,1,True,False,True,Medium,1.2
TXN-2023-000354,CUST-018,2023-10-20,10,Friday,Delicatessen,445.05,17,2,True,False,False,Low,1.0
TXN-2023-000355,CUST-018,2023-10-23,10,Monday,Milk,276.45,11,3,True,False,False,Low,1.0
TXN-2023-000356,CUST-018,2023-11-21,11,Tuesday,Delicatessen,467.68,18,2,True,False,False,Low,1.0
TXN-2023-000357,CUST-018,2023-11-07,11,Tuesday,Delicatessen,588.46,23,1,False,True,False,High,1.8
TXN-2023-000358,CUST-018,2023-12-01,12,Friday,Delicatessen,439.76,17,3,False,False,True,High,1.8
TXN-2023-000359,CUST-018,2023-12-15,12,Friday,Grocery,699.6,27,2,True,False,False,Low,1.0
TXN-2023-000360,CUST-019,2023-01-08,1,Sunday,Fresh,1954.03,78,2,True,False,False,Low,1.0
TXN-2023-000361,CUST-019,2023-02-06,2,Monday,Fresh,2661.13,106,3,True,False,False,Low,1.0
TXN-2023-000362,CUST-019,2023-03-13,3,Monday,Delicatessen,2248.34,89,3,True,False,False,Low,1.0
TXN-2023-000363,CUST-019,2023-04-02,4,Sunday,Grocery,2088.73,83,4,True,False,False,Low,1.0
TXN-2023-000364,CUST-019,2023-05-28,5,Sunday,DetergentsPaper,2320.43,92,3,True,False,False,Low,1.0
TXN-2023-000365,CUST-019,2023-06-27,6,Tuesday,Fresh,5260.86,210,5,True,False,False,Low,1.0
TXN-2023-000366,CUST-019,2023-07-13,7,Thursday,Grocery,4221.86,168,5,True,False,False,Low,1.0
TXN-2023-000367,CUST-019,2023-08-23,8,Wednesday,Milk,4225.99,169,2,True,False,True,Medium,1.2
TXN-2023-000368,CUST-019,2023-09-18,9,Monday,Fresh,4671.88,186,4,True,False,False,Low,1.0
TXN-2023-000369,CUST-019,2023-10-04,10,Wednesday,Fresh,4874.11,194,2,True,False,False,Low,1.0
TXN-2023-000370,CUST-019,2023-11-24,11,Friday,Grocery,4763.0,190,3,True,False,False,Low,1.0
TXN-2023-000371,CUST-019,2023-12-17,12,Sunday,Milk,3889.65,155,2,True,False,False,Low,1.0
TXN-2023-000372,CUST-020,2023-01-16,1,Monday,Milk,901.9,36,3,True,False,False,Low,1.0
TXN-2023-000373,CUST-020,2023-01-23,1,Monday,Grocery,228.67,9,2,True,False,False,Low,1.0
TXN-2023-000374,CUST-020,2023-01-03,1,Tuesday,Fresh,520.33,20,4,False,False,False,Medium,1.5
TXN-2023-000375,CUST-020,2023-02-01,2,Wednesday,DetergentsPaper,592.44,23,4,False,False,False,Medium,1.5
TXN-2023-000376,CUST-020,2023-02-22,2,Wednesday,Grocery,694.91,27,4,False,False,False,Medium,1.5
TXN-2023-000377,CUST-020,2023-03-06,3,Monday,Milk,508.2,20,1,False,False,False,Medium,1.5
TXN-2023-000378,CUST-020,2023-03-15,3,Wednesday,Fresh,998.42,39,4,True,True,False,Medium,1.3
TXN-2023-000379,CUST-020,2023-04-04,4,Tuesday,Fresh,595.37,23,2,True,False,False,Low,1.0
TXN-2023-000380,CUST-020,2023-04-15,4,Saturday,Fresh,1034.29,41,4,True,False,True,Medium,1.2
TXN-2023-000381,CUST-020,2023-04-27,4,Thursday,Milk,575.85,23,1,False,False,True,High,1.8
TXN-2023-000382,CUST-020,2023-05-21,5,Sunday,Milk,941.06,37,2,False,False,False,Medium,1.5
TXN-2023-000383,CUST-020,2023-05-16,5,Tuesday,Fresh,736.32,29,4,True,False,False,Low,1.0
TXN-2023-000384,CUST-020,2023-05-11,5,Thursday,Grocery,481.84,19,1,False,False,False,Medium,1.5
TXN-2023-000385,CUST-020,2023-05-08,5,Monday,Fresh,190.48,7,1,True,False,False,Low,1.0
TXN-2023-000386,CUST-020,2023-06-28,6,Wednesday,Grocery,602.95,24,2,True,False,False,Low,1.0
TXN-2023-000387,CUST-020,2023-06-24,6,Saturday,Delicatessen,812.19,32,2,True,False,False,Low,1.0
TXN-2023-000388,CUST-020,2023-06-17,6,Saturday,Fresh,1013.05,40,4,True,False,False,Low,1.0
TXN-2023-000389,CUST-020,2023-06-27,6,Tuesday,Grocery,524.14,20,3,True,False,False,Low,1.0
TXN-2023-000390,CUST-020,2023-07-28,7,Friday,Grocery,475.65,19,1,False,False,False,Medium,1.5
TXN-2023-000391,CUST-020,2023-07-28,7,Friday,Grocery,709.62,28,1,True,False,False,Low,1.0
TXN-2023-000392,CUST-020,2023-07-20,7,Thursday,Grocery,667.25,26,3,False,False,False,Medium,1.5
TXN-2023-000393,CUST-020,2023-07-02,7,Sunday,Fresh,380.42,15,5,True,False,False,Low,1.0
TXN-2023-000394,CUST-020,2023-08-22,8,Tuesday,Grocery,1094.69,43,2,False,False,False,Medium,1.5
TXN-2023-000395,CUST-020,2023-08-06,8,Sunday,Grocery,1977.42,79,4,True,False,False,Low,1.0
TXN-2023-000396,CUST-020,2023-09-11,9,Monday,Grocery,525.23,21,3,True,False,True,Medium,1.2
TXN-2023-000397,CUST-020,2023-09-04,9,Monday,DetergentsPaper,601.4,24,3,True,False,False,Low,1.0
TXN-2023-000398,CUST-020,2023-10-25,10,Wednesday,DetergentsPaper,514.86,20,2,True,False,False,Low,1.0
TXN-2023-000399,CUST-020,2023-10-27,10,Friday,Milk,156.45,6,1,True,False,False,Low,1.0
TXN-2023-000400,CUST-020,2023-10-23,10,Monday,Milk,650.3,26,2,True,False,False,Low,1.0
TXN-2023-000401,CUST-020,2023-10-01,10,Sunday,Grocery,313.64,12,1,False,False,False,Medium,1.5
TXN-2023-000402,CUST-020,2023-11-22,11,Wednesday,Grocery,580.71,23,5,False,False,False,Medium,1.5
TXN-2023-000403,CUST-020,2023-11-10,11,Friday,Grocery,558.8,22,5,False,False,False,Medium,1.5
TXN-2023-000404,CUST-020,2023-11-08,11,Wednesday,Grocery,759.52,30,5,False,False,False,Medium,1.5
TXN-2023-000405,CUST-020,2023-12-13,12,Wednesday,Fresh,759.27,30,1,False,False,False,Medium,1.5
TXN-2023-000406,CUST-020,2023-12-01,12,Friday,Fresh,749.36,29,5,True,False,True,Medium,1.2
TXN-2023-000407,CUST-021,2023-01-03,1,Tuesday,Fresh,968.34,38,3,True,False,False,Low,1.0
TXN-2023-000408,CUST-021,2023-02-07,2,Tuesday,Frozen,4074.95,162,5,True,False,False,Low,1.0
TXN-2023-000409,CUST-021,2023-03-15,3,Wednesday,Fresh,3017.24,120,5,True,False,False,Low,1.0
TXN-2023-000410,CUST-021,2023-04-07,4,Friday,Fresh,1117.72,44,1,True,False,False,Low,1.0
TXN-2023-000411,CUST-021,2023-05-01,5,Monday,Fresh,1343.82,53,3,True,False,False,Low,1.0
TXN-2023-000412,CUST-021,2023-06-24,6,Saturday,Fresh,3548.36,141,4,True,False,False,Low,1.0
TXN-2023-000413,CUST-021,2023-07-24,7,Monday,Fresh,1147.94,45,5,False,False,False,Medium,1.5
TXN-2023-000414,CUST-021,2023-08-25,8,Friday,Milk,2502.75,100,4,True,False,False,Low,1.0
TXN-2023-000415,CUST-021,2023-09-07,9,Thursday,Fresh,2008.89,80,5,True,False,True,Medium,1.2
TXN-2023-000416,CUST-021,2023-10-15,10,Sunday,Fresh,3470.37,138,4,True,False,False,Low,1.0
TXN-2023-000417,CUST-021,2023-11-05,11,Sunday,Grocery,3148.73,125,2,True,False,False,Low,1.0
TXN-2023-000418,CUST-021,2023-12-27,12,Wednesday,Fresh,5766.87,230,1,True,False,False,Low,1.0
TXN-2023-000419,CUST-022,2023-01-12,1,Thursday,Fresh,304.04,12,3,True,True,False,Medium,1.3
TXN-2023-000420,CUST-022,2023-01-23,1,Monday,Grocery,146.78,5,3,True,False,False,Low,1.0
TXN-2023-000421,CUST-022,2023-01-01,1,Sunday,Grocery,118.94,4,5,False,False,False,Medium,1.5
TXN-2023-000422,CUST-022,2023-01-01,1,Sunday,Fresh,229.4,9,4,True,True,False,Medium,1.3
TXN-2023-000423,CUST-022,2023-01-18,1,Wednesday,Fresh,112.11,4,3,True,True,False,Medium,1.3
TXN-2023-000424,CUST-022,2023-02-07,2,Tuesday,DetergentsPaper,86.9,3,5,True,False,True,Medium,1.2
TXN-2023-000425,CUST-022,2023-02-23,2,Thursday,Fresh,141.07,5,5,False,False,False,Medium,1.5
TXN-2023-000426,CUST-022,2023-02-10,2,Friday,Frozen,277.48,11,2,True,False,True,Medium,1.2
TXN-2023-000427,CUST-022,2023-02-26,2,Sunday,Fresh,263.4,10,1,True,False,False,Low,1.0
TXN-2023-000428,CUST-022,2023-03-27,3,Monday,Grocery,430.64,17,3,True,False,False,Low,1.0
TXN-2023-000429,CUST-022,2023-03-02,3,Thursday,Fresh,181.65,7,2,True,False,False,Low,1.0
TXN-2023-000430,CUST-022,2023-03-27,3,Monday,Fresh,478.36,19,4,False,True,False,High,1.8
TXN-2023-000431,CUST-022,2023-03-20,3,Monday,Fresh,271.01,10,2,False,True,False,High,1.8
TXN-2023-000432,CUST-022,2023-03-15,3,Wednesday,Grocery,198.6,7,1,True,False,False,Low,1.0
TXN-2023-000433,CUST-022,2023-04-04,4,Tuesday,Fresh,347.12,13,2,True,False,True,Medium,1.2
TXN-2023-000434,CUST-022,2023-04-10,4,Monday,Grocery,319.31,12,3,True,False,False,Low,1.0
TXN-2023-000435,CUST-022,2023-04-22,4,Saturday,Grocery,217.27,8,1,False,False,False,Medium,1.5
TXN-2023-000436,CUST-022,2023-04-07,4,Friday,Fresh,132.47,5,4,True,False,False,Low,1.0
TXN-2023-000437,CUST-022,2023-04-14,4,Friday,Fresh,67.35,2,1,True,False,False,Low,1.0
TXN-2023-000438,CUST-022,2023-05-20,5,Saturday,Frozen,231.13,9,1,True,False,False,Low,1.0
TXN-2023-000439,CUST-022,2023-05-09,5,Tuesday,Milk,116.93,4,3,True,False,False,Low,1.0
TXN-2023-000440,CUST-022,2023-05-10,5,Wednesday,Frozen,195.19,7,5,False,False,False,Medium,1.5
TXN-2023-000441,CUST-022,2023-06-20,6,Tuesday,Fresh,182.02,7,1,False,False,False,Medium,1.5
TXN-2023-000442,CUST-022,2023-06-08,6,Thursday,Fresh,524.31,20,2,True,False,False,Low,1.0
TXN-2023-000443,CUST-022,2023-06-18,6,Sunday,Fresh,239.73,9,2,True,False,False,Low,1.0
TXN-2023-000444,CUST-022,2023-06-13,6,Tuesday,Frozen,274.06,10,3,True,False,False,Low,1.0
TXN-2023-000445,CUST-022,2023-06-14,6,Wednesday,Fresh,298.1,11,2,True,False,False,Low,1.0
TXN-2023-000446,CUST-022,2023-07-07,7,Friday,Fresh,263.82,10,4,True,False,True,Medium,1.2
TXN-2023-000447,CUST-022,2023-07-27,7,Thursday,Milk,177.75,7,5,True,False,False,Low,1.0
TXN-2023-000448,CUST-022,2023-07-08,7,Saturday,Milk,169.8,6,4,False,False,False,Medium,1.5
TXN-2023-000449,CUST-022,2023-08-22,8,Tuesday,Frozen,266.19,10,2,False,False,False,Medium,1.5
TXN-2023-000450,CUST-022,2023-08-11,8,Friday,Milk,315.43,12,4,False,False,False,Medium,1.5
TXN-2023-000451,CUST-022,2023-08-06,8,Sunday,Grocery,268.64,10,1,True,True,False,Medium,1.3
TXN-2023-000452,CUST-022,2023-09-17,9,Sunday,Fresh,493.6,19,5,True,False,False,Low,1.0
TXN-2023-000453,CUST-022,2023-09-19,9,Tuesday,Fresh,83.45,3,5,False,False,False,Medium,1.5
TXN-2023-000454,CUST-022,2023-09-10,9,Sunday,Grocery,273.43,10,5,True,True,False,Medium,1.3
TXN-2023-000455,CUST-022,2023-09-13,9,Wednesday,Fresh,407.56,16,5,False,False,False,Medium,1.5
TXN-2023-000456,CUST-022,2023-09-07,9,Thursday,Fresh,48.84,1,1,False,False,False,Medium,1.5
TXN-2023-000457,CUST-022,2023-10-03,10,Tuesday,Fresh,242.86,9,1,True,False,False,Low,1.0
TXN-2023-000458,CUST-022,2023-10-23,10,Monday,Milk,181.79,7,1,False,False,False,Medium,1.5
TXN-2023-000459,CUST-022,2023-10-23,10,Monday,Fresh,365.83,14,4,False,True,False,High,1.8
TXN-2023-000460,CUST-022,2023-10-08,10,Sunday,Frozen,256.22,10,5,True,False,False,Low,1.0
TXN-2023-000461,CUST-022,2023-11-01,11,Wednesday,Fresh,314.67,12,3,True,False,False,Low,1.0
TXN-2023-000462,CUST-022,2023-11-15,11,Wednesday,Fresh,129.51,5,4,False,False,False,Medium,1.5
TXN-2023-000463,CUST-022,2023-11-07,11,Tuesday,Fresh,235.35,9,3,False,False,False,Medium,1.5
TXN-2023-000464,CUST-022,2023-11-11,11,Saturday,Grocery,413.35,16,1,True,False,False,Low,1.0
TXN-2023-000465,CUST-022,2023-11-15,11,Wednesday,Frozen,530.64,21,5,True,False,False,Low,1.0
TXN-2023-000466,CUST-022,2023-12-02,12,Saturday,Fresh,217.99,8,5,True,False,False,Low,1.0
TXN-2023-000467,CUST-022,2023-12-07,12,Thursday,Fresh,263.68,10,2,True,True,False,Medium,1.3
TXN-2023-000468,CUST-022,2023-12-03,12,Sunday,Fresh,183.64,7,1,True,False,False,Low,1.0
TXN-2023-000469,CUST-022,2023-12-11,12,Monday,Fresh,285.57,11,5,True,False,False,Low,1.0
TXN-2023-000470,CUST-023,2023-01-06,1,Friday,Frozen,1482.23,59,1,False,False,False,Medium,1.5
TXN-2023-000471,CUST-023,2023-01-26,1,Thursday,DetergentsPaper,1028.73,41,5,True,False,False,Low,1.0
TXN-2023-000472,CUST-023,2023-01-13,1,Friday,Frozen,2153.99,86,3,False,False,False,Medium,1.5
TXN-2023-000473,CUST-023,2023-01-12,1,Thursday,Frozen,1076.87,43,3,False,True,False,High,1.8
TXN-2023-000474,CUST-023,2023-02-12,2,Sunday,Fresh,1086.1,43,2,True,False,False,Low,1.0
TXN-2023-000475,CUST-023,2023-02-25,2,Saturday,Fresh,315.09,12,3,True,False,False,Low,1.0
TXN-2023-000476,CUST-023,2023-02-28,2,Tuesday,Fresh,814.3,32,5,True,False,True,Medium,1.2
TXN-2023-000477,CUST-023,2023-03-21,3,Tuesday,Frozen,1506.98,60,4,True,False,False,Low,1.0
TXN-2023-000478,CUST-023,2023-03-26,3,Sunday,Grocery,4258.68,170,4,False,False,False,Medium,1.5
TXN-2023-000479,CUST-023,2023-03-22,3,Wednesday,Fresh,746.12,29,5,True,False,False,Low,1.0
TXN-2023-000480,CUST-023,2023-04-14,4,Friday,Grocery,1641.6,65,1,True,False,False,Low,1.0
TXN-2023-000481,CUST-023,2023-04-07,4,Friday,Delicatessen,599.29,23,2,True,False,False,Low,1.0
TXN-2023-000482,CUST-023,2023-04-06,4,Thursday,Fresh,866.1,34,4,True,False,False,Low,1.0
TXN-2023-000483,CUST-023,2023-04-10,4,Monday,Fresh,1659.85,66,3,False,True,False,High,1.8
